Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123)
7.007487500920665e-10,0.0004434385066666667,0.2,0.0,0.0005827601445432325,0.1999808252235206,0.199393214863893,0.1999999809751767,0.19992287603253628,6.182673686989866e-22,2.0873488570939902e-16,4.553561935962299e-21,-3.6647439999023436e-29,3.8353007228043044e-05,2.0465291162702435e-15,8.212045229357541e-14,7.712221233648251e-05,0.000606783326690832,2.0778346138850865e-08,5.4368847038564364e-11,1.641945942748096e-13,1.3554202338604742e-12,5.8424335982032316e-21,7.274389719944745e-17,3.6402353462685395e-21,4.9062891581045934e-26,2.593728996983735e-19,1.3803305909971943e-19,5.107688854728828e-15,6.920555616875888e-20,9.770464939650934e-22,4.999541484319658e-18,8.647559449293643e-23,-2.759811105354702e-29,7.125337696918686e-31,9.647499597741419e-30
7.034619182639547e-10,0.0004434385066666667,0.2,0.0,0.0005813765227331512,0.1999808662244118,0.19939156592702686,0.1999999810356498,0.1999230592961849,6.254332955298313e-22,2.1014257288773527e-16,4.6216975789231765e-21,-3.6218129592508755e-29,3.8271027490393195e-05,2.031302355896607e-15,8.253597643524807e-14,7.69389374907829e-05,0.0006084322520141559,2.0729067101313612e-08,5.471494083611741e-11,1.6384086592434066e-13,1.3583718940417737e-12,5.869018657116492e-21,7.346772809539861e-17,3.56647467742625e-21,4.962243291009358e-26,2.6396361187490004e-19,1.41156305636487e-19,5.160026623285177e-15,7.389305601299273e-20,1.0430687092823363e-21,5.091599534646586e-18,-9.569336679090765e-23,-2.447375572724559e-29,7.5335850981254765e-31,1.0151990027602747e-29
7.061750864358429e-10,0.0004434385066666667,0.2,0.0,0.0005799962497861482,0.1999809071338129,0.19938992096717564,0.19999998109601397,0.19992324211478069,6.326670752143182e-22,2.1155379968040147e-16,4.690598139475443e-21,-3.5810527160894164e-29,3.818923075279683e-05,2.0162176308735896e-15,8.295123448719168e-14,7.675610768790588e-05,0.0006100772003120078,2.0679907065302433e-08,5.506155610360738e-11,1.6348791827215164e-13,1.3613148148748775e-12,5.895552853651902e-21,7.415036354962935e-17,3.471240440387753e-21,5.0047034044612143e-26,2.686191821988415e-19,1.4433989506422023e-19,5.212748326999742e-15,7.810883106698082e-20,1.1087637093542485e-21,5.185024583055644e-18,2.2045531003203e-22,-2.1214976774221447e-29,7.959131156381635e-31,1.0548518141936006e-29
7.088882546077311e-10,0.0004434385066666667,0.2,0.0,0.0005786193172560507,0.1999809479517693,0.19938827997464945,0.19999998115626932,0.19992342448947556,6.399704433584558e-22,2.12968555777188e-16,4.760299925094875e-21,-3.53855911998001e-29,3.8107616923574556e-05,2.0012723741422126e-15,8.336622044989933e-14,7.657372177599787e-05,0.0006117181812744029,2.063086573138308e-08,5.5408688863267114e-11,1.631357589747138e-13,1.3642490112055213e-12,5.9220364310951204e-21,7.490977086387987e-17,3.77379767311038e-21,5.046458414166448e-26,2.7334011532217866e-19,1.4758479128772583e-19,5.2658774396122614e-15,8.331058684646461e-20,1.1782180174257835e-21,5.279831251736152e-18,-3.39742350221687e-22,-1.7722881882413445e-29,8.402596040039916e-31,1.133793418827715e-29
7.116014227796193e-10,0.0004434385066666667,0.2,0.0,0.0005772457167274314,0.19998098867833192,0.19938664293978328,0.1999999812164159,0.19992360642141752,6.473415087259491e-22,2.1438683090514755e-16,4.830931077525726e-21,-3.492389909991497e-29,3.802618590080113e-05,1.986466455001275e-15,8.37809283666194e-14,7.639177860742865e-05,0.0006133552045666164,2.0581942801235586e-08,5.5756335901668615e-11,1.627843920258362e-13,1.3671744976293804e-12,5.948469566296626e-21,7.555372274353456e-17,3.737256001524943e-21,5.0997652388559034e-26,2.7812729210976656e-19,1.5089196987045264e-19,5.319377252717312e-15,8.709823865262119e-20,1.2448665574767566e-21,5.3760343016655925e-18,6.743501126605612e-22,-1.386516207955765e-29,8.864659275550022e-31,1.2262312397496976e-29
7.143145909515075e-10,0.0004434385066666667,0.2,0.0,0.0005758754398151825,0.19998102931355644,0.19938500985293675,0.19999998127645383,0.1999237879117501,6.547844666996147e-22,2.1580861476124945e-16,4.902383475191085e-21,-3.449821335724175e-29,3.7944937572658794e-05,1.9717954693286354e-15,8.419535232291052e-14,7.62102770387734e-05,0.0006149882798293142,2.0533137977649772e-08,5.610449280557954e-11,1.6243380175414783e-13,1.3700912893949147e-12,5.974850830730529e-21,7.640053421400692e-17,3.476676480321417e-21,5.156399553076221e-26,2.8298096318513463e-19,1.5426241809498842e-19,5.373311746355369e-15,9.374765429849438e-20,1.3204111328863357e-21,5.473648455788685e-18,-1.1836704958396172e-21,-9.973325373327716e-30,9.345990118123264e-31,1.2014796085116138e-29
7.170277591233957e-10,0.0004434385066666667,0.2,0.0,0.0005745084781641074,0.19998106985750327,0.19938338070449388,0.19999998133638316,0.1999239689616128,6.6229315077874655e-22,2.1723389701446345e-16,4.9745508415761956e-21,-3.4067486912448865e-29,3.7863871817776533e-05,1.9572628205251187e-15,8.460948644628642e-14,7.602921593079397e-05,0.0006166174166785776,2.0484450964467347e-08,5.6453157212717614e-11,1.620839955276411e-13,1.3729994016301643e-12,6.001180808631753e-21,7.691483783554685e-17,3.874027152309494e-21,5.173041058091616e-26,2.879023943830343e-19,1.5769713505715214e-19,5.427573901387787e-15,9.519568813738174e-20,1.3822305861333063e-21,5.5726887189844e-18,2.2635271254389745e-21,-5.705430571596041e-30,9.847275877311269e-31,1.3776431195106028e-29
7.197409272952838e-10,0.0004434385066666667,0.2,0.0,0.0005731448234485196,0.19998111031023755,0.1993817554848632,0.19999998139620406,0.19992414957214086,6.698792802533002e-22,2.1866266738094075e-16,5.047809991801638e-21,-3.3565722409310584e-29,3.778298850556253e-05,1.942857678911537e-15,8.502332490584774e-14,7.584859414841806e-05,0.000618242624706097,2.0435881466589816e-08,5.680232332801762e-11,1.6173498707571676e-13,1.3758988488125333e-12,6.02745978781681e-21,7.801037841679931e-17,4.0204144405610994e-21,5.262248155772633e-26,2.9289111015426995e-19,1.611971317173464e-19,5.4823512311826415e-15,1.0677772856258442e-19,1.4743483633946312e-21,5.673169783966141e-18,-4.216937262786587e-21,-1.2240142880853862e-30,1.0369232580973706e-30,1.340521436871442e-29
7.22454095467172e-10,0.0004434385066666667,0.2,0.0,0.0005717844673718656,0.19998115067182878,0.19938013418447773,0.19999998145591655,0.19992432974446545,6.775232704096519e-22,2.2009491558868663e-16,5.121820199922775e-21,-3.3111219190092664e-29,3.7702287496516874e-05,1.928595697148068e-15,8.543686191191857e-14,7.56684105607179e-05,0.0006198639134790811,2.0387429190003175e-08,5.7151991351099774e-11,1.6138675133135648e-13,1.3787896461976513e-12,6.0536867127282255e-21,7.810531605163113e-17,3.409812755223248e-21,5.27271186168568e-26,2.9794979064104735e-19,1.647634310292935e-19,5.537316660551391e-15,9.954730676376932e-20,1.5128905273775803e-21,5.77510707924672e-18,8.146271925385903e-21,3.855504582427857e-30,1.0912676943806985e-30,1.6083367716476671e-29
7.251672636390602e-10,0.0004434385066666667,0.2,0.0,0.0005704274016663436,0.1999811909423509,0.19937851679379465,0.19999998151552073,0.1999245094797135,6.852610755808225e-22,2.2153063123394627e-16,5.196687908249899e-21,-3.269773022886862e-29,3.762176864254968e-05,1.914442732813681e-15,8.585009171551787e-14,7.54886640408874e-05,0.0006214812925406455,2.0339093841695833e-08,5.750215102882884e-11,1.6103928898657064e-13,1.3816718093687693e-12,6.079859992273287e-21,7.997644567437147e-17,3.9105787777427834e-21,5.372740939474023e-26,3.03075390592039e-19,1.6839706791851162e-19,5.5930544197875886e-15,1.2848170190612919e-19,1.6583159920592497e-21,5.878514883614434e-18,-1.5769482295684002e-20,8.074505279443896e-30,1.147820360472749e-30,1.1449791511744664e-29
7.276091149937596e-10,0.0004434385066666667,0.2,0.0,0.0005692088489882463,0.19998122710802108,0.19937706447710776,0.19999998156907198,0.19992467086866447,6.923172696859357e-22,2.228257314391677e-16,5.265199453809142e-21,-3.228016829578e-29,3.7549457287480684e-05,1.9018347034686016e-15,8.62217311618644e-14,7.532726493806617e-05,0.0006229335987605708,2.0295691760523652e-08,5.781771784953133e-11,1.6072726210444275e-13,1.3842583857246178e-12,6.103373314284732e-21,8.021326134298059e-17,4.0361642663190814e-21,5.401864144844696e-26,3.077530512849205e-19,1.7172577989556403e-19,5.643971613010052e-15,1.2092451541233972e-19,1.8342885963387133e-21,5.972852615021604e-18,-3.5685828053913646e-21,1.140465904922209e-29,1.2006243595082926e-30,1.1773859631932781e-29
7.29806781212989e-10,0.0004434385066666667,0.2,0.0,0.0005681144196692846,0.1999812595941575,0.1993757600874399,0.1999999816171932,0.19992481581747507,6.986957444107715e-22,2.239937097098959e-16,5.3274098169010264e-21,-3.186735319852652e-29,3.7484503012478135e-05,1.8905735928391652e-15,8.655598653978059e-14,7.518230698512929e-05,0.000624237979002026,2.0256710488562914e-08,5.810206762862532e-11,1.604469726965022e-13,1.3865803439538079e-12,6.124498559634428e-21,8.035557172677047e-17,3.732034693824683e-21,5.417199419571773e-26,3.1202133891811374e-19,1.7476961890586055e-19,5.6897584298578755e-15,1.1959844380692803e-19,1.8697026440571824e-21,6.058798973086678e-18,2.2004542063363107e-21,1.5464901151153385e-29,1.2497508765665294e-30,1.6999129545595336e-29
7.320044474322185e-10,0.0004434385066666667,0.2,0.0,0.0005670221345549278,0.19998129202068804,0.1993744582460397,0.19999998166524355,0.19992496048151023,7.050676110425934e-22,2.2516394468310143e-16,5.389695243840796e-21,-3.142206432667577e-29,3.7419667959412644e-05,1.879389468090506e-15,8.68900302725381e-14,7.503763380232008e-05,0.0006255398109701737,2.021780541561251e-08,5.838673667584984e-11,1.6016717180691756e-13,1.3888966643099414e-12,6.1455873929115975e-21,8.116763788049846e-17,4.189295659565168e-21,5.42376844714009e-26,3.163310887088339e-19,1.7785952115792732e-19,5.735048712503631e-15,1.2770328189263226e-19,1.6863742080763435e-21,6.145742384676892e-18,-1.1143948309661999e-21,2.1915857823101673e-29,1.3004901960079963e-30,2.2730557321461266e-29
7.34202113651448e-10,0.0004434385066666667,0.2,0.0,0.000565931989305035,0.19998132438765964,0.19937315894788182,0.19999998171322306,0.19992510486136109,7.114885654912609e-22,2.263364308704207e-16,5.452649127094235e-21,-3.0931302138112575e-29,3.7354952034347924e-05,1.86828973608801e-15,8.722385938165443e-14,7.489324479861873e-05,0.0006268390996903902,2.0178976387828276e-08,5.86717232932329e-11,1.5988791596403022e-13,1.3912073541350443e-12,6.166644233421578e-21,8.17836271234488e-17,4.757313001508669e-21,5.478019295475506e-26,3.20674432524739e-19,1.8099606294020127e-19,5.7806209728108434e-15,1.315398452867786e-19,1.677601313413493e-21,6.233690550464191e-18,-1.778725952926089e-22,2.825966861700483e-29,1.3529257941560156e-30,1.9795928520285992e-29
7.363997798706775e-10,0.0004434385066666667,0.2,0.0,0.0005648439795911845,0.1999813566951208,0.19937186218795155,0.1999999817611318,0.19992524895761707,7.179874312372497e-22,2.275111628604527e-16,5.5165903708463586e-21,-3.05155361273477e-29,3.729035514019308e-05,1.857271380244356e-15,8.755747090550181e-14,7.474913938473115e-05,0.0006281358501777105,2.0140223251841264e-08,5.895702458378543e-11,1.5960921115294358e-13,1.3935124207519705e-12,6.187669090625552e-21,8.231851389250417e-17,3.43775511144659e-21,5.626431333689605e-26,3.250625932576761e-19,1.841798234095169e-19,5.82689118063514e-15,1.3553365688902566e-19,1.879299880537172e-21,6.322643438853678e-18,2.8423203547777653e-22,3.384356084216273e-29,1.4071319245248845e-30,1.6315105846690136e-29
7.385974460899069e-10,0.0004434385066666667,0.2,0.0,0.0005637581010965698,0.1999813889431213,0.19937056796124422,0.19999998180896972,0.1999253927708658,7.245440694000936e-22,2.2868813509191483e-16,5.580906934350571e-21,-3.021861009081287e-29,3.722587717679101e-05,1.8463331514847873e-15,8.789086189915399e-14,7.460531697307963e-05,0.0006294300674367856,2.0101545854829244e-08,5.924263890096324e-11,1.593309213559555e-13,1.3958118741046363e-12,6.2086518960350505e-21,8.295345538651119e-17,2.7479735301302934e-21,5.585154606535048e-26,3.2950176030500775e-19,1.8741138489056912e-19,5.87357094273987e-15,1.4000821091900395e-19,2.0408806494163053e-21,6.4126053363449154e-18,1.0319700560778441e-22,3.846675699929748e-29,1.46306624020909e-30,1.7151533947869075e-29
7.407951123091364e-10,0.0004434385066666667,0.2,0.0,0.000562674349515889,0.19998142113171277,0.19936927626276554,0.19999998185673698,0.19992553630169324,7.311517059669029e-22,2.2986734188950613e-16,5.645582097239806e-21,-2.975576795391835e-29,3.716151804100937e-05,1.8354746567013645e-15,8.822402943435317e-14,7.44617769777932e-05,0.0006307217564620565,2.0062944044189746e-08,5.952856478240477e-11,1.5905309825584246e-13,1.3981057229562418e-12,6.2295969862975045e-21,8.358776493152027e-17,6.0713693623878316e-21,5.415656379989358e-26,3.33993520321545e-19,1.9069133308830132e-19,5.920557576745032e-15,1.4502509929545713e-19,2.106893490559511e-21,6.503589287046982e-18,-9.989597509416439e-23,4.3971259556653306e-29,1.5207777936040365e-30,2.228369045468503e-29
7.429927785283659e-10,0.0004434385066666667,0.2,0.0,0.0005615927205552433,0.1999814532609481,0.19936798708753128,0.1999999819044336,0.19992567955068374,7.377996454879743e-22,2.31048778058622e-16,5.7116157059883125e-21,-2.910636781046069e-29,3.709727762682389e-05,1.8246954623541774e-15,8.855697059957939e-14,7.431851881469822e-05,0.0006320109222377457,2.002441766752213e-08,5.981480080905957e-11,1.5877603091568869e-13,1.400393971091646e-12,6.250524621878655e-21,8.419878692184028e-17,6.067439554308597e-21,5.768079597615065e-26,3.385376651177132e-19,1.9402026149712937e-19,5.9676937207473785e-15,1.5019479168513049e-19,2.130474364839885e-21,6.5956076245642515e-18,5.76857789880697e-23,5.059628103924794e-29,1.5802929937522607e-30,2.464587288893736e-29
7.451904447475954e-10,0.0004434385066666667,0.2,0.0,0.0005605132099320351,0.1999814853308816,0.19936670043056756,0.19999998195205965,0.1999258225184199,7.444919930492242e-22,2.3223243843048637e-16,5.778464101758272e-21,-2.891517643795881e-29,3.703315582540241e-05,1.813994456333047e-15,8.888968249955237e-14,7.41755419013087e-05,0.0006332975697379321,1.9985966573380584e-08,6.010134503431579e-11,1.5849945419352554e-13,1.4026766271200973e-12,6.271414962561164e-21,8.481509933707837e-17,-1.4488118246099328e-21,6.135855490964294e-26,3.4312871815700965e-19,1.9739877170556755e-19,6.015036715217277e-15,1.5460866919662625e-19,2.1860904840116137e-21,6.688670465577764e-18,-7.589896571823732e-24,5.610340937190831e-29,1.6417118238118358e-30,1.639965067641562e-29
7.473881109668248e-10,0.0004434385066666667,0.2,0.0,0.00055943581337487,0.1999815173415689,0.19936541628691054,0.19999998199961516,0.19992596520548253,7.51231256379187e-22,2.334183167062489e-16,5.8439838920820896e-21,-2.8895233394277834e-29,3.6969152525187147e-05,1.8033711558220476e-15,8.922216225468889e-14,7.403284565681635e-05,0.0006345817039265355,1.9947590610933302e-08,6.038819542263365e-11,1.5822281715573e-13,1.404953708044148e-12,6.292230657461816e-21,8.544134680291448e-17,2.3117469032475728e-21,5.263363711372958e-26,3.4776615630179037e-19,2.0082747178782192e-19,6.062620928001667e-15,1.585806890549619e-19,2.27603629309691e-21,6.782784990740768e-18,1.9857494673095218e-23,6.117942334970713e-29,1.7050604901013052e-30,1.603769411125426e-29
7.495857771860543e-10,0.0004434385066666667,0.2,0.0,0.0005583605266234617,0.19998154929306702,0.1993641346516065,0.19999998204710012,0.19992610761245092,7.580233486060932e-22,2.3460640704699686e-16,5.9106352469458e-21,-2.7673218988893873e-29,3.6905267611971225e-05,1.7928248547366756e-15,8.95544070018684e-14,7.389042950208102e-05,0.0006358633297573559,1.9909289628348197e-08,6.067534997802767e-11,1.5794701031659353e-13,1.407225216780312e-12,6.313034496848796e-21,8.606887916664524e-17,1.8060553730522307e-20,5.008998062727826e-26,3.524514888160487e-19,2.0430697371107351e-19,6.110528925598982e-15,1.651773405494883e-19,2.3768125687809743e-21,6.8779554097774915e-18,1.191752535746672e-22,7.067555959554679e-29,1.7704426692321647e-30,3.6484667420886073e-29
7.517834434052838e-10,0.0004434385066666667,0.2,0.0,0.0005572873454285454,0.19998158118543424,0.1993628555197119,0.19999998209451467,0.1999262497399027,7.648659802531605e-22,2.3579670617081144e-16,5.9822157606580885e-21,-2.659749925513505e-29,3.6841500968969896e-05,1.782354469948186e-15,8.988641389492215e-14,7.374829285962049e-05,0.0006371424521740712,1.9871063474350296e-08,6.096280733528083e-11,1.5767291494254294e-13,1.409491144598884e-12,6.333885004690975e-21,8.670097589729077e-17,2.049302643257505e-21,7.377626422509958e-26,3.5718887664108573e-19,2.0783789353646388e-19,6.158724104421665e-15,1.7173101642788251e-19,2.4538124845628986e-21,6.97419054658536e-18,2.7472957889085115e-23,7.983450577800815e-29,1.8379043707286375e-30,3.131189273593022e-29
7.539811096245132e-10,0.0004434385066666667,0.2,0.0,0.0005562162655517784,0.19998161301873016,0.19936157888629322,0.19999998214185882,0.19992639158841372,7.717585186428023e-22,2.3698920839187014e-16,6.051233747288378e-21,-2.8327902457472463e-29,3.6777852476901736e-05,1.7719593645730419e-15,9.021818010227813e-14,7.360643515360068e-05,0.0006384190761102893,1.983291200129289e-08,6.125056566896564e-11,1.57397995275155e-13,1.4117515183013383e-12,6.3546074550722254e-21,8.733139957198425e-17,-2.7208090961644197e-20,6.9270766913553e-26,3.619775822727821e-19,2.114208515797198e-19,6.207194937988628e-15,1.7241357966001704e-19,2.4968331538549698e-21,7.071498920566143e-18,-2.681184114846146e-22,7.918074241664577e-29,1.9074309590805306e-30,-1.0905816994883416e-29
7.561787758437427e-10,0.0004434385066666667,0.2,0.0,0.0005551472827656465,0.1999816447930155,0.19936030474642702,0.19999998218913265,0.19992653315855835,7.786984757636013e-22,2.381839029227222e-16,6.112388531529119e-21,-2.8386589572275794e-29,3.671432201406858e-05,1.7616399228177038e-15,9.054970280653469e-14,7.346485580982565e-05,0.0006396932064895655,1.9794835060026654e-08,6.153862241871781e-11,1.5712131404004538e-13,1.4140063743452998e-12,6.375139515127174e-21,8.795708838189952e-17,2.37931939970445e-20,1.6378509913433008e-26,3.6681554134209504e-19,2.1505647581999576e-19,6.255905672986867e-15,1.7605938435176698e-19,2.5606521284506008e-21,7.169892151162886e-18,1.9418702998011908e-22,8.486739753995566e-29,1.979039746908266e-30,2.4462097550639453e-29
7.583764420629722e-10,0.0004434385066666667,0.2,0.0,0.0005540803928533939,0.19998167650835216,0.19935903309519978,0.19999998223633614,0.1999266744509092,7.856875944746544e-22,2.39380787274518e-16,6.18581331027036e-21,-2.2408275593127324e-29,3.665090945640753e-05,1.7513945869266687e-15,9.088097920963223e-14,7.332355425572738e-05,0.0006409648482254398,1.9756832494908046e-08,6.18269762881675e-11,1.568493835481775e-13,1.4162556678707549e-12,6.395926870897912e-21,8.85996577628893e-17,6.985586088786136e-20,5.54018525781223e-26,3.717038356657189e-19,2.1874539974666784e-19,6.304877540154163e-15,1.9303065914930106e-19,2.6903477225580025e-21,7.269377309198623e-18,6.128485094492533e-22,1.1285927436029123e-28,2.0530270314077543e-30,1.1130338425419585e-28
