Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114),SX(156),C2H4X(145),C2H4O(72),CCO(143),SX(136),SX(115)
3.013397034475356e-08,0.002217192533333333,0.2,0.0,0.00019413783984626598,0.1999971825775699,0.19367952319280995,0.2000000922444152,0.19999504761376286,2.856867794656584e-17,4.19691845408415e-14,5.033638779194043e-15,7.074414842035505e-24,5.81646635052876e-06,5.267956423309436e-18,6.787932001844148e-14,4.858757999230592e-06,0.0063203775643608595,1.3823753402917268e-09,5.601346155206413e-09,4.458695725949885e-15,3.3519084327249984e-12,4.3056028499306465e-20,7.417356931963718e-14,7.165233059114427e-19,2.2959465194857524e-23,1.2589643768344723e-14,1.2254329326612391e-13,7.90122900853922e-12,1.2698030110416259e-12,3.548348558255363e-15,6.240407325172059e-13,1.5441157470881778e-19,1.5876811187187432e-15,1.2545567896964837e-16,1.9852294645741703e-20,3.743094198747261e-16,6.09514245769116e-21,1.9787628917214423e-17,1.5891301245966329e-21,5.984167839705281e-23,-7.534399338950223e-24,1.8312724128379582e-23,2.474438152554787e-26,5.886980273519329e-20,9.04165996417749e-21,8.637468193869065e-23,3.555947765490903e-23
3.0178329718345034e-08,0.002217192533333333,0.2,0.0,0.00019401194077756903,0.19999718611835174,0.19367938705982837,0.20000009228907498,0.19999505075781698,2.868443122156281e-17,4.20735531256391e-14,5.056945181508967e-15,7.102584934664012e-24,5.8094649144845685e-06,5.265390799574251e-18,6.800236075348374e-14,4.855570188712528e-06,0.006320513646231756,1.3814792608871898e-09,5.608664722077878e-09,4.453013356020878e-15,3.3524453517472975e-12,4.311497304908256e-20,7.436595366434159e-14,7.172246029291746e-19,1.788825230942189e-23,1.2627760979408477e-14,1.2305158195360069e-13,7.914678763285837e-12,1.2757667696085734e-12,3.566610925955222e-15,6.256259967148945e-13,1.556642471558714e-19,1.6017546183464762e-15,1.2680638746484655e-16,1.9979937527545683e-20,3.7665782040409995e-16,6.109763205688609e-21,1.9931808940962295e-17,1.5958672669974267e-21,-8.269105615184585e-23,1.2513066927161954e-23,1.7385453566820242e-23,2.4872161040447344e-26,5.921343996530508e-20,9.100435386315528e-21,8.675969354468748e-23,3.573849266799451e-23
3.022268909193651e-08,0.002217192533333333,0.2,0.0,0.00019388713878895226,0.1999971896363748,0.19367925209721704,0.2000000923337101,0.1999950538741061,2.8800484471819666e-17,4.217806552668955e-14,5.080322078228207e-15,7.130819425092838e-24,5.802508962143576e-06,5.262942007752122e-18,6.812569792092667e-14,4.852410160045741e-06,0.0063206485577492165,1.380590994110395e-09,5.6159831889059836e-09,4.447369015580383e-15,3.35298120308983e-12,4.317393794475229e-20,7.455859405420698e-14,7.179272058626128e-19,2.2548840869381804e-23,1.2665947655243903e-14,1.23561975103485e-13,7.928137154462913e-12,1.281750043828547e-12,3.583389551852211e-15,6.272127283807975e-13,1.560429739188412e-19,1.6160518483934993e-15,1.281690072772563e-16,2.0107324658585568e-20,3.790179333656594e-16,6.123978604023071e-21,2.0031331022861714e-17,1.6025881174874687e-21,4.509490231951088e-23,-7.574214297544477e-24,1.8345197043693244e-23,2.4939064275370472e-26,5.955736199765471e-20,9.159501999532017e-21,8.710248306203019e-23,3.591804853974059e-23
3.026704846552798e-08,0.002217192533333333,0.2,0.0,0.0001937634242237741,0.19999719313178638,0.1936791182947805,0.20000009237832084,0.19999505696287467,2.89168380960945e-17,4.228272182199041e-14,5.103769597856599e-15,7.15911843645106e-24,5.795598199381385e-06,5.260519253993412e-18,6.824933073704374e-14,4.849277668673968e-06,0.006320782309108693,1.379710470762285e-09,5.6233015617895955e-09,4.441762450705778e-15,3.353516339308717e-12,4.323292819854341e-20,7.475149062113158e-14,7.186311224236968e-19,2.1043016600559903e-23,1.2704203977388376e-14,1.2407448032597754e-13,7.941604252501805e-12,1.2877517257491948e-12,3.599882781060289e-15,6.288009349373269e-13,1.5697249688022254e-19,1.6304794234311974e-15,1.2954379550129235e-16,2.023513597763939e-20,3.8138938814468497e-16,6.138135439317556e-21,2.012101874424726e-17,1.6092456234289841e-21,1.1600468723929944e-24,1.4833140863317701e-24,1.8148070757042372e-23,2.5052290943838552e-26,5.990238277108274e-20,9.218855273262205e-21,8.741937367890701e-23,3.609828512925689e-23
3.0311407839119456e-08,0.002217192533333333,0.2,0.0,0.0001936407875109356,0.19999719660473267,0.19367898564241276,0.20000009242290734,0.1999950600243648,2.903349249336144e-17,4.2387522087897975e-14,5.127287869217319e-15,7.187482092409093e-24,5.788732334097246e-06,5.258169782465667e-18,6.837325843152187e-14,4.846172472205977e-06,0.0063209149104158455,1.3788376237935869e-09,5.630619846706189e-09,4.4361934083640636e-15,3.354051206071645e-12,4.329194917125044e-20,7.494464347743433e-14,7.193363602104394e-19,2.035591793547915e-23,1.2742530118638918e-14,1.245891052526255e-13,7.95508012790945e-12,1.2937707080537916e-12,3.617281327159154e-15,6.303906239332163e-13,1.5783236099030076e-19,1.644958745711159e-15,1.3093088443469784e-16,2.0363922001411818e-20,3.8377181482085934e-16,6.152577729134375e-21,2.0229575854983196e-17,1.6159204265332268e-21,-1.9564767952197172e-23,2.777640755884705e-24,1.8099772080733833e-23,2.5210247709361646e-26,6.024931480409333e-20,9.278492245269831e-21,8.776716418817005e-23,3.627916746923005e-23
3.035576721271093e-08,0.002217192533333333,0.2,0.0,0.00019351921916412298,0.19999720005535898,0.19367885413009697,0.20000009246747,0.19999506305881665,2.915044806279353e-17,4.2492466403629336e-14,5.150877021457272e-15,7.215910517176752e-24,5.781911076201588e-06,5.255891355025048e-18,6.849748024785667e-14,4.843094330397834e-06,0.0063210463716873765,1.377972385409797e-09,5.637938048494537e-09,4.4306616341718165e-15,3.354585420843715e-12,4.3350994889838585e-20,7.513805271436248e-14,7.2004292648921955e-19,2.1735855877027887e-23,1.2780926241506883e-14,1.2510585753651358e-13,7.968564851263142e-12,1.2998078363825578e-12,3.634761043404366e-15,6.319818035829535e-13,1.5851337598333764e-19,1.6595076220280163e-15,1.3233028024032457e-16,2.0493572156399262e-20,3.861653905076957e-16,6.1670677038246954e-21,2.035046103325563e-17,1.622672907640714e-21,1.690900477304223e-23,-2.2342112163429267e-24,1.845814157399872e-23,2.535016545319655e-26,6.059806268374597e-20,9.338415315212704e-21,8.812464886174307e-23,3.6460680414917766e-23
3.0400126586302403e-08,0.002217192533333333,0.2,0.0,0.0001933987097810539,0.1999972034838095,0.19367872374790446,0.20000009251200898,0.19999506606646808,2.926770520369237e-17,4.2597554847398254e-14,5.174537184034803e-15,7.244403835475e-24,5.775134137597747e-06,5.253663636154633e-18,6.862199543988529e-14,4.840043005133806e-06,0.0063211767028518336,1.377114688008164e-09,5.645256171437975e-09,4.425166875191707e-15,3.3551188618579084e-12,4.341006483953088e-20,7.533171841085917e-14,7.207508283146002e-19,2.0952369578604714e-23,1.2819392514544525e-14,1.256247448531909e-13,7.982058492964545e-12,1.3058636245639071e-12,3.651812605599084e-15,6.335744822987955e-13,1.5938881584353573e-19,1.674169836101934e-15,1.337420050830258e-16,2.062379037592711e-20,3.885703448840356e-16,6.181457906120025e-21,2.0467790415650475e-17,1.6294722284820894e-21,-6.746844816022453e-24,1.6802419939258108e-24,1.8409566507182665e-23,2.5462003444177996e-26,6.094821407050409e-20,9.398627976925912e-21,8.84636706614238e-23,3.6642855760278276e-23
3.044448595989388e-08,0.002217192533333333,0.2,0.0,0.0001932792500427325,0.19999720689022743,0.19367859448599375,0.20000009255652457,0.19999506904755485,2.93852643154579e-17,4.27027874962652e-14,5.198268486715388e-15,7.27296217251918e-24,5.768401232163761e-06,5.251504276598753e-18,6.874680327071875e-14,4.837018260407583e-06,0.0063213059137503975,1.376264465558132e-09,5.65257422009003e-09,4.419708882141478e-15,3.35565172184575e-12,4.346916155931313e-20,7.552564064881823e-14,7.214600726676913e-19,2.114004937802896e-23,1.2857929110082531e-14,1.2614577490112883e-13,7.995561123137754e-12,1.3119375345056772e-12,3.669000240815609e-15,6.351686683117004e-13,1.6018147093835458e-19,1.6889559017373122e-15,1.351661633742758e-16,2.0754501522838584e-20,3.9098667522116443e-16,6.195910956286251e-21,2.057803156205533e-17,1.636269110604353e-21,-3.2923292219346076e-24,5.305486529052885e-25,1.8532014390096104e-23,2.5580056233936967e-26,6.129964952290017e-20,9.459131616259242e-21,8.880161508850887e-23,3.6825675177545907e-23
3.048884533348535e-08,0.002217192533333333,0.2,0.0,0.00019316083071271192,0.1999972102747551,0.1936784663346101,0.200000092601017,0.19999507200231084,2.9503125797615064e-17,4.280816442692144e-14,5.2220710595762135e-15,7.301585654023776e-24,5.76171207573672e-06,5.2494061507632576e-18,6.887190301383143e-14,4.834019862303871e-06,0.006321434014137663,1.3754216524838128e-09,5.6598921993566515e-09,4.4142874079830174e-15,3.3561839671811857e-12,4.3528283651927225e-20,7.571981952271995e-14,7.221706664933906e-19,2.1584581296947315e-23,1.2896536197167295e-14,1.2666895540152934e-13,8.009072811721795e-12,1.318029432434849e-12,3.686500535831474e-15,6.367643697191328e-13,1.6095511162503182e-19,1.7038497679285346e-15,1.3660288836087305e-16,2.088581370406986e-20,3.934143514614695e-16,6.210478422492908e-21,2.0687387270764305e-17,1.6430662113259524e-21,7.172212445504254e-24,-5.424514056037204e-25,1.8705009322450154e-23,2.571622519441384e-26,6.165251880559725e-20,9.519926192424657e-21,8.915143914167153e-23,3.7009145330297335e-23
3.0533204707076825e-08,0.002217192533333333,0.2,0.0,0.0001930434426363596,0.19999721363753384,0.19367833928408457,0.20000009264548654,0.19999507493096763,2.9621290049844377e-17,4.2913685714755106e-14,5.2459450330096125e-15,7.330274406210472e-24,5.7550663860979644e-06,5.247365256669323e-18,6.899729395362606e-14,4.831047578979273e-06,0.006321561013682388,1.3745861832829527e-09,5.667210114074387e-09,4.408902205728059e-15,3.356715482920413e-12,4.3587429880369793e-20,7.591425512573218e-14,7.228826166144692e-19,2.1217873765852877e-23,1.2935213944672109e-14,1.2719429409810207e-13,8.022593628567685e-12,1.3241397192825067e-12,3.703953584615523e-15,6.383615946708087e-13,1.618035629413485e-19,1.7188385141590703e-15,1.3805227897162478e-16,2.101783342170785e-20,3.9585341727983507e-16,6.225056445811328e-21,2.0800742824146045e-17,1.6498954908683343e-21,-4.85736949131994e-24,1.1427639265112455e-24,1.8728979575729294e-23,2.585338237262395e-26,6.200696403897627e-20,9.581012050777397e-21,8.950103219248565e-23,3.719327423486699e-23
3.05775640806683e-08,0.002217192533333333,0.2,0.0,0.00019292707674012984,0.19999721697870382,0.19367821332483326,0.20000009268993343,0.19999507783375478,2.973975747197737e-17,4.301935143406564e-14,5.269890537723762e-15,7.359028555804618e-24,5.7484638829579334e-06,5.245388151608173e-18,6.912297538517364e-14,4.8281011806435265e-06,0.006321686921968255,1.3737579932828993e-09,5.674527968747462e-09,4.403553030498653e-15,3.3572462829581576e-12,4.364660076553072e-20,7.610894754200205e-14,7.235959296761272e-19,2.146763402156519e-23,1.297396252397172e-14,1.2772179875720969e-13,8.036123643430946e-12,1.330268440140404e-12,3.721344880416841e-15,6.399603514581923e-13,1.6260081561217753e-19,1.7339261337863e-15,1.3951440236814377e-16,2.1150542751475086e-20,3.9830391579627124e-16,6.239640329368819e-21,2.0916778067828758e-17,1.656766249506761e-21,2.6687142707592975e-25,1.7894747849521354e-25,1.8869824906588705e-23,2.598060716525019e-26,6.236296963513066e-20,9.642390551683322e-21,8.984525985727215e-23,3.737805525529051e-23
3.062192345425977e-08,0.002217192533333333,0.2,0.0,0.00019281172403084389,0.19999722029840458,0.1936780884473567,0.20000009273435793,0.19999508071089997,2.985852846397441e-17,4.312516165889354e-14,5.293907704742239e-15,7.387848230024601e-24,5.74190428794039e-06,5.24346980651186e-18,6.924894661378786e-14,4.8251804395417765e-06,0.0063218117484946336,1.3729370185753212e-09,5.681845767724864e-09,4.398239640192733e-15,3.357776386313378e-12,4.370579612050756e-20,7.630389685387186e-14,7.243106121860489e-19,2.1631988871605572e-23,1.3012782106125264e-14,1.2825147716820498e-13,8.049662925912048e-12,1.336415421609716e-12,3.7388751518423805e-15,6.415606484384525e-13,1.6340920048972862e-19,1.7491215601196468e-15,1.4098933159904339e-16,2.128388131307651e-20,4.0076588064864074e-16,6.254288193965252e-21,2.1032434477266284e-17,1.6636621728273348e-21,2.9535274891351817e-24,7.520627964572118e-26,1.8995636124861536e-23,2.610591431783956e-26,6.27204588608146e-20,9.70406325389295e-21,9.019172671305955e-23,3.7563494938972414e-23
3.0666282827851246e-08,0.002217192533333333,0.2,0.0,0.00019269737559497697,0.19999722359677435,0.1936779646422388,0.20000009277876019,0.19999508356262866,2.9977603425915605e-17,4.3231116462733864e-14,5.317996665403402e-15,7.416733556574951e-24,5.735387324566831e-06,5.24160978447763e-18,6.937520695466404e-14,4.822285129936824e-06,0.006321935502677321,1.3721231956231634e-09,5.689163515400024e-09,4.3929617938279696e-15,3.358305751497849e-12,4.37650152246587e-20,7.649910314485562e-14,7.250266705535301e-19,2.1481319781477205e-23,1.3051672861417964e-14,1.28783337143637e-13,8.063211545430866e-12,1.3425807359076411e-12,3.756504160999624e-15,6.431624939542385e-13,1.6424859364716656e-19,1.7644265025982542e-15,1.4247716081058315e-16,2.141784640532977e-20,4.0323935960006684e-16,6.268988706470469e-21,2.114730688279992e-17,1.6705724735956467e-21,-3.0714887159180382e-24,7.96518778312054e-25,1.9061061658885507e-23,2.623795631901378e-26,6.30794194512826e-20,9.766031241668577e-21,9.054191613054543e-23,3.7749595955926994e-23
3.071064220144272e-08,0.002217192533333333,0.2,0.0,0.00019258402259795097,0.1999972268739508,0.19367784190014647,0.20000009282314055,0.1999950863891645,3.009698275800662e-17,4.333721591804703e-14,5.342157551360931e-15,7.445684663645089e-24,5.728912718241431e-06,5.239810464363987e-18,6.95017557328001e-14,4.81941502809084e-06,0.006322058193849288,1.3713164614139103e-09,5.6964812161560175e-09,4.3877192518006756e-15,3.3588343488193134e-12,4.3824257839306706e-20,7.66945664980301e-14,7.257441110805592e-19,2.1694860765492462e-23,1.3090634961185991e-14,1.293173865192932e-13,8.076769571247372e-12,1.3487645125918647e-12,3.774137212214739e-15,6.447658963522321e-13,1.6505918647326155e-19,1.779838334427347e-15,1.439779907882646e-16,2.1552461082365e-20,4.057243930405725e-16,6.283714321072316e-21,2.1262587708936647e-17,1.6775036166632612e-21,1.0171424378512003e-24,1.6576848815940237e-25,1.9195041025056563e-23,2.6373162759511553e-26,6.343988527144642e-20,9.828295358943149e-21,9.089150847672265e-23,3.793635663762852e-23
3.0755001575034194e-08,0.002217192533333333,0.2,0.0,0.0001924716562834328,0.19999723013007026,0.19367772021182864,0.20000009286749923,0.199995089190729,3.0216666860584735e-17,4.3443460096419185e-14,5.366390494585355e-15,7.47470167990834e-24,5.722480196236209e-06,5.238068634148734e-18,6.962859228313093e-14,4.816569912247396e-06,0.006322179831261414,1.3705167536044514e-09,5.703798874281015e-09,4.382511776680915e-15,3.359362174069748e-12,4.38835238119033e-20,7.689028699547947e-14,7.264629399440234e-19,2.1770580655354477e-23,1.3129668577401108e-14,1.2985363315424005e-13,8.090337072484773e-12,1.35496674554652e-12,3.7918145743853925e-15,6.463708640182475e-13,1.658854830850803e-19,1.7953556288283617e-15,1.4549191408036849e-16,2.168773903118685e-20,4.0822100560864506e-16,6.298476577884951e-21,2.1379012227784308e-17,1.6844641897504947e-21,1.2437891253978608e-24,2.975776344677432e-25,1.9304698036537903e-23,2.6505512306606437e-26,6.38018810843175e-20,9.890856567508428e-21,9.124037722333303e-23,3.812378193619492e-23
3.084372032221715e-08,0.002217192533333333,0.2,0.0,0.0001922498490636672,0.19999723657968016,0.19367747995991852,0.20000009295615234,0.1999950947198207,3.045695097917689e-17,4.365638290486717e-14,5.415073082304347e-15,7.532933957097757e-24,5.7097403235250744e-06,5.23475884314434e-18,6.988312608887457e-14,4.810953761345826e-06,0.006322419981403503,1.3689381704070038e-09,5.718434079445911e-09,4.37220108556652e-15,3.360415422997875e-12,4.4002124134258784e-20,7.72824997455116e-14,7.27904786792898e-19,2.1860028713513323e-23,1.3207951046915115e-14,1.3093274975563735e-13,8.117500776962579e-12,1.3674267119224045e-12,3.827307029651506e-15,6.495855288598929e-13,1.6755335333901058e-19,1.8267020134995096e-15,1.4855941197962038e-16,2.196036341750258e-20,4.1324909076457624e-16,6.3281128075782656e-21,2.1617818019653692e-17,1.698479442168496e-21,1.4463443792836407e-26,3.8368669905222198e-25,1.951813382583413e-23,2.676265366693365e-26,6.453055334893989e-20,1.0016874196450252e-20,9.193861477434543e-23,3.8500631040578823e-23
3.0923567194681805e-08,0.002217192533333333,0.2,0.0,0.0001920535107541132,0.19999724231366528,0.19367726724595705,0.20000009303586821,0.19999509961278436,3.0674253019727997e-17,4.38485090893831e-14,5.459135177540462e-15,7.585569716616751e-24,5.698415668175051e-06,5.231975944468362e-18,7.011318422197194e-14,4.805982492956711e-06,0.006322632603822223,1.3675408613368454e-09,5.731605659636038e-09,4.3630390443348145e-15,3.3613605594007054e-12,4.4108941350214213e-20,7.763637144478241e-14,7.292072565696651e-19,2.2037402150248446e-23,1.3278651582766167e-14,1.3191154864747554e-13,8.141981207365966e-12,1.3787039555620018e-12,3.859577901497416e-15,6.524841653459537e-13,1.6905791468506434e-19,1.8552840367282034e-15,1.5136581661478777e-16,2.2208001701250428e-20,4.1781432035534677e-16,6.3549619927303784e-21,2.1835176257929578e-17,1.7111713232138565e-21,1.5841631563667252e-24,1.5423396454710354e-25,1.9728493073934025e-23,2.700405372672042e-26,6.519160936631461e-20,1.0131317391317803e-20,9.257584213434225e-23,3.8842084666175473e-23
3.100341406714646e-08,0.002217192533333333,0.2,0.0,0.00019186023662082357,0.19999724798150753,0.19367705780602865,0.20000009311551734,0.19999510442819846,3.0892548748361744e-17,4.404110525863926e-14,5.50343280526573e-15,7.638421044722063e-24,5.687223208375379e-06,5.229372685590437e-18,7.03441648339657e-14,4.801088819187982e-06,0.006322841952252661,1.3661653726167612e-09,5.7447771648091895e-09,4.353987002446895e-15,3.3623029386780486e-12,4.421582954751923e-20,7.799107749989424e-14,7.305143151828067e-19,2.1780609660697054e-23,1.3349586513718536e-14,1.328975899624407e-13,8.166493406305967e-12,1.3900414638274407e-12,3.8920349242725694e-15,6.553880053839021e-13,1.7061231129361596e-19,1.884227437818196e-15,1.5421601548762315e-16,2.2457748735430256e-20,4.2241766272367667e-16,6.381942358253092e-21,2.2052221093119188e-17,1.7239278581073766e-21,-8.997166941803793e-24,2.1974566864992223e-24,1.985869851083824e-23,2.7258175268764e-26,6.585759679835438e-20,1.024674088224772e-20,9.321413115451804e-23,3.918572191446329e-23
3.108326093961112e-08,0.002217192533333333,0.2,0.0,0.00019166997833592456,0.19999725358397025,0.19367685158905543,0.20000009319510095,0.19999510916728586,3.1111840504195933e-17,4.423417180476651e-14,5.547966746655063e-15,7.69148870879076e-24,5.6761614191928295e-06,5.226953813375195e-18,7.05760643875965e-14,4.796271516125852e-06,0.00632304807777186,1.364811359836392e-09,5.757948617412945e-09,4.345043634441443e-15,3.3632424063147027e-12,4.432278584338677e-20,7.834661834397125e-14,7.318259944453231e-19,2.206173763930267e-23,1.3420756850784505e-14,1.338909203944935e-13,8.191037771331885e-12,1.401439587081671e-12,3.9245215415700815e-15,6.582970990497277e-13,1.7212915447790484e-19,1.9135372858796687e-15,1.571105653764464e-16,2.2709638776735544e-20,4.270593602380857e-16,6.4090093429784586e-21,2.2268390593106738e-17,1.736766479625168e-21,-4.491865409528404e-24,9.604961778025345e-25,2.008966156398295e-23,2.750833005878574e-26,6.652852450713614e-20,1.0363151045082988e-20,9.384985181815721e-23,3.9531546819117656e-23
3.1163107812075775e-08,0.002217192533333333,0.2,0.0,0.00019148268833911762,0.19999725912180752,0.19367664854476477,0.2000000932746204,0.1999951138312503,3.13321306275306e-17,4.442770911122392e-14,5.5927377862486365e-15,7.74477348096638e-24,5.66522879415609e-06,5.224713986611465e-18,7.080887943976905e-14,4.791529379295606e-06,0.006323251030651384,1.3634784843162667e-09,5.771120039262379e-09,4.33620763230372e-15,3.36417893169084e-12,4.442980961898813e-20,7.870299439799372e-14,7.331423250152126e-19,2.2666744041521298e-23,1.3492163608083254e-14,1.3489158689247464e-13,8.215614698306485e-12,1.4128983029680054e-12,3.95725922014457e-15,6.612114966697306e-13,1.7362900302665568e-19,1.9432115732070596e-15,1.6005004278998835e-16,2.296370449088188e-20,4.3173958099146185e-16,6.436226469065749e-21,2.2485757068212173e-17,1.7496968214225534e-21,8.986245860316783e-24,-1.323032204570168e-24,2.0380353246676082e-23,2.7750953718925276e-26,6.720447326756125e-20,1.0480553873768722e-20,9.449135623119502e-23,3.987957484000963e-23
3.124295468454043e-08,0.002217192533333333,0.2,0.0,0.00019129831982544739,0.19999726459576447,0.19367644862367694,0.20000009335407684,0.19999511842127599,3.1553421459831746e-17,4.4621717554660803e-14,5.6377467119630294e-15,7.798276138095913e-24,5.6544238449964785e-06,5.222642617187645e-18,7.104260663996624e-14,4.786861223352208e-06,0.006323450860370118,1.362166412644303e-09,5.784291451514893e-09,4.327477704259676e-15,3.36511246057506e-12,4.4536899893994364e-20,7.906020607238412e-14,7.344633364007383e-19,2.229295135547158e-23,1.3563807802934235e-14,1.3589963666227296e-13,8.240224581438322e-12,1.424417784459325e-12,3.990274138206637e-15,6.64131248866367e-13,1.7522795480212442e-19,1.9732495904950528e-15,1.6303501239694212e-16,2.3219974831157125e-20,4.36458525379791e-16,6.463600856609114e-21,2.270585264023435e-17,1.7627111616045395e-21,-4.9337841087627575e-24,1.6387549888773123e-24,2.049122751411772e-23,2.7997163148395153e-26,6.788551094889745e-20,1.0598955586406705e-20,9.513633326852107e-23,4.0229825500731714e-23
3.132280155700509e-08,0.002217192533333333,0.2,0.0,0.00019111682673326802,0.19999727000657713,0.19367625177709222,0.20000009343347153,0.1999951229385287,3.1775715343698916e-17,4.4816197504748865e-14,5.682994315101124e-15,7.85199746166153e-24,5.6437451013929715e-06,5.2207483620162335e-18,7.127724272833183e-14,4.7822658817758205e-06,0.006323647615626851,1.360874816522754e-09,5.797462874650461e-09,4.318852574853745e-15,3.36604282057634e-12,4.4644053153264265e-20,7.94182537663476e-14,7.357890569543793e-19,2.2340514469298955e-23,1.3635690455019656e-14,1.3691511716918055e-13,8.264867813263555e-12,1.435998440690617e-12,4.0233548522236704e-15,6.67056406568544e-13,1.7679957797765876e-19,2.003654586759627e-15,1.66066026293576e-16,2.3478512484940532e-20,4.4121643769041707e-16,6.4910725846572665e-21,2.2928751022466492e-17,1.7758051289807535e-21,-6.965271683512855e-24,1.4151014172455874e-24,2.0684390138668548e-23,2.8250901824436223e-26,6.857166973944742e-20,1.071836275339885e-20,9.578007191298972e-23,4.058229928054127e-23
3.1402648429469746e-08,0.002217192533333333,0.2,0.0,0.00019093816373239915,0.1999972753549727,0.19367605795707857,0.20000009351280565,0.1999951273841555,3.1999014622823896e-17,4.501114932340139e-14,5.728481390360708e-15,7.905938237709961e-24,5.633191110721494e-06,5.219029560296e-18,7.151278453346952e-14,4.777742206571523e-06,0.006323841344352688,1.3596033730801467e-09,5.810634328422975e-09,4.3103309850587904e-15,3.36696994663186e-12,4.475126832532192e-20,7.977713786310168e-14,7.37119513908913e-19,2.323641211554745e-23,1.3707812586590919e-14,1.3793807614034924e-13,8.289544784600256e-12,1.4476403554978914e-12,4.056613819819377e-15,6.699870210010752e-13,1.7830702781853459e-19,2.0344332673556637e-15,1.6914363980097671e-16,2.3739290458753392e-20,4.460135284393088e-16,6.5186736558167815e-21,2.3153321954807197e-17,1.7889832542232856e-21,1.4630740930497292e-23,-2.4447823610578865e-24,2.1037547856247567e-23,2.8505372286522656e-26,6.926294909583477e-20,1.0838782165085027e-20,9.642718044011473e-23,4.093700812475226e-23
3.14824953019344e-08,0.002217192533333333,0.2,0.0,0.00019076228621247432,0.19999728064166952,0.1936758671164596,0.20000009359208037,0.19999513175928538,3.222332164195306e-17,4.52065733657831e-14,5.774208735842507e-15,7.960099256783216e-24,5.622760437808471e-06,5.217468702006753e-18,7.174922897030161e-14,4.773289067974279e-06,0.006324032093723228,1.3583517646103105e-09,5.823805831995273e-09,4.301911691678291e-15,3.367893839214646e-12,4.485854557640679e-20,8.013685873674038e-14,7.384547334158947e-19,2.2698450150655427e-23,1.3780175222918827e-14,1.3896856156720693e-13,8.314255884511687e-12,1.4593436044304171e-12,4.0901745130317604e-15,6.729231436300292e-13,1.7995541820891686e-19,2.0655892451810166e-15,1.7226842172030233e-16,2.40022874166903e-20,4.50850001333915e-16,6.546438807468297e-21,2.3379510821901342e-17,1.802249223504956e-21,-3.952402886627502e-24,1.7258105527336485e-24,2.1122765154775855e-23,2.87584180855251e-26,6.995937200801169e-20,1.096022044993615e-20,9.707815766152483e-23,4.12939788807007e-23
3.156234217439906e-08,0.002217192533333333,0.2,0.0,0.0001905891502714755,0.19999728586737742,0.19367567920880224,0.20000009367129692,0.19999513606502922,3.244863874685679e-17,4.5402469980234204e-14,5.8201771530591375e-15,8.01448131385168e-24,5.612451664688645e-06,5.216077561243996e-18,7.198657303826417e-14,4.768905354158798e-06,0.006324219910170576,1.3571196782311264e-09,5.836977403967221e-09,4.2935934673830555e-15,3.3688143357364256e-12,4.4965881026502466e-20,8.049741675337779e-14,7.3979474052369635e-19,2.2345303068151463e-23,1.3852779391808024e-14,1.400066217077964e-13,8.339001500292017e-12,1.4711085720623823e-12,4.123853334272446e-15,6.758648261685725e-13,1.8159780607823713e-19,2.0971247798681805e-15,1.7544095242856808e-16,2.4267588397463564e-20,4.557260964884115e-16,6.574316746964398e-21,2.3607775698389043e-17,1.815601104900241e-21,-1.7180642270601368e-23,3.2184333116601904e-24,2.1243161324171196e-23,2.901434208075283e-26,7.066097947798192e-20,1.108268417438193e-20,9.773004639373831e-23,4.165320957393983e-23
3.1642189046863716e-08,0.002217192533333333,0.2,0.0,0.00019041871270444907,0.1999972910327978,0.1936754941884053,0.20000009375045635,0.1999951403024804,3.267496828430115e-17,4.5598839507109814e-14,5.866387446944082e-15,8.069085208248637e-24,5.602263390367135e-06,5.214862200138576e-18,7.22248138195672e-14,4.764589970953447e-06,0.0063244048393951416,1.3559068061308637e-09,5.850149062253484e-09,4.285375100141645e-15,3.36973132243639e-12,4.507327266302813e-20,8.085881226212788e-14,7.411395592211068e-19,2.3876471340751978e-23,1.3925626123407088e-14,1.4105230508909862e-13,8.363782017459257e-12,1.4829354480424126e-12,4.15766023675929e-15,6.788121206049115e-13,1.8308180459816165e-19,2.1290454884475775e-15,1.7866181750149077e-16,2.4535180420111546e-20,4.606420345365777e-16,6.602309964736488e-21,2.3837506647236013e-17,1.8290370712256785e-21,2.2186546553293085e-23,-4.138927902640133e-24,2.1723933916168644e-23,2.92734289108662e-26,7.136778691510601e-20,1.1206180111252173e-20,9.838406199267156e-23,4.201470441267146e-23
