Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114),SX(156),C2H4X(145)
2.1664869523075935e-05,0.0006651577600000001,0.2,0.0,0.0016361067595577277,0.20614363786613502,0.19145597879057671,0.2076974124054662,0.19286263941972687,9.82919248816932e-09,1.8993303375096448e-07,5.609653267382084e-07,6.961978353196756e-13,3.3998652578853425e-05,3.074312445527552e-12,2.837579214402531e-11,2.4873918966502477e-05,0.00026031791778332745,1.0647365694371167e-07,1.8214123671346726e-07,4.556365002007575e-13,1.692742935132621e-11,3.4942000068562653e-15,2.924684582614786e-09,1.712010024985226e-14,1.8776367697529185e-17,2.874685189338601e-10,0.00014516742769779518,2.5249401099288985e-09,1.2035500737309642e-09,1.9868844646427557e-10,1.6502084612374776e-08,7.93385990678348e-12,1.9497237575765743e-06,0.00021806880445875766,1.850036242553879e-13,5.9887008188769015e-09,3.0363064892302904e-14,1.6367926875362011e-12,8.33813870565307e-14,2.847588314761437e-19,1.0400081026215483e-17,2.5308019236591606e-15,6.573759938481911e-17
2.180843750211453e-05,0.0006651577600000001,0.2,0.0,0.0016361591262039538,0.20618298479849975,0.19140276783171747,0.20774684504494242,0.1928170525389919,9.827143989417773e-09,1.9078594832732738e-07,5.608628932523318e-07,7.007433216101857e-13,3.4002973473487025e-05,3.075207879404449e-12,2.8366277557602865e-11,2.4868836202977416e-05,0.0002602539085666306,1.0650035036242072e-07,1.821028748534231e-07,4.557951719133562e-13,1.692215764207851e-11,3.5093001150173143e-15,2.924169100337122e-09,1.712001128096727e-14,1.876683659224207e-17,2.8742501519047336e-10,0.0001461271837479276,2.524762749317937e-09,1.2071831664333757e-09,1.9924242434244763e-10,1.650571396305868e-08,7.955338495793612e-12,1.9621327720345497e-06,0.00021949729156024977,1.8538065005846425e-13,6.004815025185639e-09,3.038031413154356e-14,1.6413962884512328e-12,8.388604583882417e-14,2.854392000677065e-19,1.0416355192370764e-17,2.537739662085322e-15,6.589730790098515e-17
2.195200548115312e-05,0.0006651577600000001,0.2,0.0,0.0016362114734417678,0.20622231259617296,0.1913495779446029,0.20779625714574348,0.19277148564939492,9.825096279206103e-09,1.916347098541858e-07,5.607604569906078e-07,7.052878674480981e-13,3.400729229191433e-05,3.076103344307755e-12,2.835676757419519e-11,2.4863755346492333e-05,0.00026018992028352037,1.0652703422423817e-07,1.8206452507800759e-07,4.559537994561095e-13,1.691688771635623e-11,3.5243281711568122e-15,2.923653779382808e-09,1.71199212213069e-14,1.8757312879826944e-17,2.8738150350549027e-10,0.0001470868829567405,2.5245852917276e-09,1.2108124137115163e-09,1.9979554463364704e-10,1.6509340655474482e-08,7.976796310502829e-12,1.974540435280057e-06,0.00022092553354058814,1.8575740111898038e-13,6.020903000726517e-09,3.0397560315031684e-14,1.64599656885832e-12,8.439050918599931e-14,2.8611837519695176e-19,1.0432615367556669e-17,2.5446712618530632e-15,6.605675356332302e-17
2.223914143923031e-05,0.0006651577600000001,0.2,0.0,0.0016363161096980632,0.20630091081003515,0.19124326136463732,0.20789501975261726,0.19268041182184378,9.821003224367012e-09,1.93319851036842e-07,5.60555576386034e-07,7.143741378270753e-13,3.4015923703105736e-05,3.0778943673576145e-12,2.8337761412276756e-11,2.485359935374683e-05,0.0002600620065117103,1.0658037328350248e-07,1.8198786178455344e-07,4.562709219909411e-13,1.6906353226469942e-11,3.554169453466863e-15,2.9226236216124393e-09,1.7119737835073536e-14,1.873828760858557e-17,2.87294456443451e-10,0.00014900611025023673,2.5242300864979004e-09,1.2180593939220694e-09,2.0089921819337572e-10,1.6516586068326153e-08,8.019649735502146e-12,1.999351706475179e-06,0.00022378128224037578,1.8651008022642274e-13,6.053000441223904e-09,3.0432043507778886e-14,1.6551871835077098e-12,8.539884976897133e-14,2.87473154091586e-19,1.0465093815443381e-17,2.5585160749741178e-15,6.637485819416923e-17
2.249756380149978e-05,0.0006651577600000001,0.2,0.0,0.0016364102159668965,0.2063715838186023,0.19114764845534965,0.20798383591003666,0.19259851369205186,9.81732217171892e-09,1.9482246775147738e-07,5.603711749653923e-07,7.225485649773563e-13,3.4023684879971206e-05,3.0795063946234335e-12,2.832067159842289e-11,2.4844465480095805e-05,0.0002599469556938937,1.0662834576812223e-07,1.8191890615848972e-07,4.565561811086376e-13,1.689687831267415e-11,3.580783503029661e-15,2.9216970317638276e-09,1.7119569070576093e-14,1.872119008534743e-17,2.8721608725968693e-10,0.00015073321891363514,2.523910072348575e-09,1.2245685796810238e-09,2.0188960582074392e-10,1.6523097855705886e-08,8.058147066662352e-12,2.021677225254186e-06,0.00022635061801397978,1.8718655484538102e-13,6.0817988835233884e-09,3.0463067913100364e-14,1.6634474190341402e-12,8.630568839245722e-14,2.8868839604895626e-19,1.0494276745847894e-17,2.570955486651942e-15,6.666025807846676e-17
2.2755986163769252e-05,0.0006651577600000001,0.2,0.0,0.0016365042593758528,0.20644219491886306,0.19105210373667827,0.20807258560524622,0.19251668024861845,9.813643673767557e-09,1.963119266257346e-07,5.601867655053117e-07,7.307199453121655e-13,3.4031439341439145e-05,3.0811185230501055e-12,2.8303596682092403e-11,2.4835337781735727e-05,0.0002598319726757819,1.0667628731305756e-07,1.8184998969973184e-07,4.568412969573947e-13,1.6887409219875156e-11,3.6071692188484445e-15,2.9207709652469412e-09,1.7119396792972e-14,1.8704116417791872e-17,2.871376928594284e-10,0.00015246014108362635,2.5235897474329764e-09,1.2310653912775216e-09,2.028772371089432e-10,1.6529601041299965e-08,8.096577548472042e-12,2.0439983596880312e-06,0.00022891915999678438,1.8786214400849442e-13,6.110513042433992e-09,3.049408239070237e-14,1.6716969556940608e-12,8.721189456173273e-14,2.898998061492e-19,1.0523414618657429e-17,2.5833751238173313e-15,6.694481355316772e-17
2.3014408526038722e-05,0.0006651577600000001,0.2,0.0,0.0016365982399340006,0.20651274414404192,0.1909566271777154,0.20816126886962036,0.19243491145949285,9.80996773042316e-09,1.977883376925354e-07,5.600023483609513e-07,7.388882789356885e-13,3.4039187091839726e-05,3.0827307528741333e-12,2.8286536657107688e-11,2.4826216257320014e-05,0.00025971705744764584,1.0672419792764724e-07,1.8178111241286158e-07,4.571262694786667e-13,1.6877945963730354e-11,3.633328489525252e-15,2.919845422296174e-09,1.7119221010107787e-14,1.868706656952095e-17,2.87059273434289e-10,0.0001541868758916737,2.523269113036527e-09,1.237549860417694e-09,2.0386212035011147e-10,1.653609562925022e-08,8.134941352276624e-12,2.0663151073930782e-06,0.00023148690834155598,1.885368494745664e-13,6.139143180465881e-09,3.05250869304473e-14,1.6799358157309572e-12,8.811746856113715e-14,2.911073974153275e-19,1.0552507535825972e-17,2.595775029359318e-15,6.722852731430556e-17
2.3272830888308193e-05,0.0006651577600000001,0.2,0.0,0.0016366921576505748,0.20658323152746655,0.1908612187474336,0.20824988573464925,0.19235320729251387,9.80629434158228e-09,1.9925181004220584e-07,5.598179238859884e-07,7.470535659576391e-13,3.404692813551055e-05,3.08434308433106e-12,2.8269491517244264e-11,2.4817100905487287e-05,0.0002596022099995872,1.0677207762128285e-07,1.8171227430227863e-07,4.574110986144271e-13,1.6868488559769572e-11,3.659263187634394e-15,2.9189204031420197e-09,1.7119041729813287e-14,1.8670040504170436e-17,2.869808291752015e-10,0.00015591342247159962,2.5229481704407315e-09,1.2440220187124172e-09,2.0484426380955817e-10,1.6542581623707228e-08,8.17323864891406e-12,2.088627465998136e-06,0.0002340538632022173,1.8921067299829498e-13,6.167689559251975e-09,3.055608152220732e-14,1.6881640213340368e-12,8.902241067555792e-14,2.923111828224445e-19,1.0581555599046006e-17,2.6081552460903093e-15,6.751140204816455e-17
2.3531253250577663e-05,0.0006651577600000001,0.2,0.0,0.0016367860125349725,0.20665365710256697,0.19076587841468642,0.2083384362319387,0.1922715677154108,9.802623507127906e-09,2.0070245183065926e-07,5.59633492432626e-07,7.552158064932353e-13,3.405466247679648e-05,3.0859555176554873e-12,2.8252461256231032e-11,2.4807991724861373e-05,0.00025948743032153815,1.0681992640340861e-07,1.8164347537220069e-07,4.57695784307165e-13,1.685903702339565e-11,3.684975169860303e-15,2.9179959080110916e-09,1.711885895990153e-14,1.8653038185410038e-17,2.869023602724208e-10,0.00015763977995958108,2.522626920923166e-09,1.2504818976776247e-09,2.058236757258542e-10,1.654905902883013e-08,8.211469608716484e-12,2.1109354331443874e-06,0.00023662002473384122,1.8988361633028266e-13,6.196152439551756e-09,3.058706615586467e-14,1.6963815946383718e-12,8.992672119042612e-14,2.9351117529794097e-19,1.0610558909749234e-17,2.620515816746073e-15,6.779344043131794e-17
2.3789675612847133e-05,0.0006651577600000001,0.2,0.0,0.0016368798045967572,0.206724020902875,0.19067060614820946,0.20842692039320895,0.19218999269580367,9.798955226929551e-09,2.0214037028767727e-07,5.594490543515997e-07,7.633750006631766e-13,3.4062390120049634e-05,3.0875680530810907e-12,2.8235445867750673e-11,2.4798888714051452e-05,0.00025937271840326213,1.0686774428352161e-07,1.815747156266655e-07,4.579803264998857e-13,1.6849591369885277e-11,3.710466277136287e-15,2.917071937126175e-09,1.7118672708168923e-14,1.863605957694371e-17,2.8682386691552836e-10,0.0001593659474941448,2.522305365757512e-09,1.2569295287346778e-09,2.0680036431093464e-10,1.6555527848786723e-08,8.249634401512105e-12,2.1332390064853588e-06,0.00023918539309264415,1.90555681217049e-13,6.224532081254931e-09,3.06180408213121e-14,1.7045885577250857e-12,9.083040039171332e-14,2.9470738772170157e-19,1.0639517569107529e-17,2.6328567839857526e-15,6.80746451306722e-17
2.430652033738607e-05,0.0006651577600000001,0.2,0.0,0.0016370672002915451,0.2068645633137452,0.19048026568842275,0.2086036898351406,0.1920270361990185,9.791626328712163e-09,2.049784615422127e-07,5.590801597021996e-07,7.796842504161708e-13,3.407782532990235e-05,3.0907934311658366e-12,2.8201459682890172e-11,2.4780701196243572e-05,0.00025914349780425044,1.0696328737595822e-07,1.8143731370448051e-07,4.585489801598675e-13,1.6830717771934853e-11,3.760793152596994e-15,2.915225568966417e-09,1.711828979034377e-14,1.860217334588111e-17,2.866668075943811e-10,0.00016281770926884772,2.5216613435572724e-09,1.2697881723387842e-09,2.0874560420253282e-10,1.656843974991547e-08,8.325766162885699e-12,2.1778329624270737e-06,0.00024431375092233366,1.91897182620643e-13,6.281042684101605e-09,3.067996020720018e-14,1.7209707413012284e-12,9.263586600012233e-14,2.9708852369710337e-19,1.0697301337181703e-17,2.6574800784702468e-15,6.863456409750593e-17
2.4771680589471116e-05,0.0006651577600000001,0.2,0.0,0.001637235641662758,0.2069908405521853,0.19030919174522432,0.20876255578422737,0.19188059581151143,9.785039054290769e-09,2.0749028692790997e-07,5.587481353399081e-07,7.943521579456192e-13,3.409169415530465e-05,3.093696622953242e-12,2.817092291626791e-11,2.4764353516737028e-05,0.0002589374308974646,1.0704917057060461e-07,1.8131378602250603e-07,4.590602771225159e-13,1.6813751803867576e-11,3.805350098708379e-15,2.913565632701051e-09,1.711793333434779e-14,1.8571756463715146e-17,2.8652537246045845e-10,0.00016592363663103741,2.521080690958857e-09,1.281319377030284e-09,2.104870881520507e-10,1.6580031141650316e-08,8.394060150413483e-12,2.2179524726720314e-06,0.0002489265619083582,1.9310154703906165e-13,6.331620140191025e-09,3.0735653462038915e-14,1.7356786399936139e-12,9.425862883509437e-14,2.9921874654268526e-19,1.0749155030508969e-17,2.67957442621062e-15,6.913566652688804e-17
2.5190324816347658e-05,0.0006651577600000001,0.2,0.0,0.001637387064997363,0.20710431938236157,0.19015541333856922,0.20890535179517283,0.19174897787067388,9.779117580893238e-09,2.0971705699939296e-07,5.584492996039661e-07,8.075448374718889e-13,3.4104157600694035e-05,3.0963097814355266e-12,2.8143480941513218e-11,2.4749657677990653e-05,0.00025875215824873574,1.0712637996770952e-07,1.8120271970399375e-07,4.595200461362797e-13,1.6798498925155188e-11,3.844863066534035e-15,2.9120731451094212e-09,1.711760298035285e-14,1.8544446476749e-17,2.863980155610359e-10,0.00016871843382544927,2.520557273490952e-09,1.2916639411046766e-09,2.1204698635536166e-10,1.6590439666638265e-08,8.45534365424273e-12,2.254047829829144e-06,0.0002530758966427146,1.9418306432499746e-13,6.376912642794063e-09,3.078574964514491e-14,1.7488866442888445e-12,9.571737029709335e-14,3.01125642931303e-19,1.0795700979963772e-17,2.6994055910178564e-15,6.958438389569328e-17
2.56089690432242e-05,0.0006651577600000001,0.2,0.0,0.001637538323631535,0.20721763666199805,0.19000181303098934,0.20904797425537033,0.1916175288022631,9.773202807857656e-09,2.1191218585050214e-07,5.581504522927911e-07,8.207295244902953e-13,3.4116603541538134e-05,3.0989232117510814e-12,2.8116077888947865e-11,2.473497800696814e-05,0.0002585670632458756,1.0720350842883112e-07,1.8109175627829607e-07,4.599794376204234e-13,1.6783261735005064e-11,3.883826421404104e-15,2.91058203686539e-09,1.7117263618987457e-14,1.8517198105723625e-17,2.862705976365576e-10,0.0001715127181383302,2.5200330750975347e-09,1.3019768852870943e-09,2.1359987414949926e-10,1.6600825731477726e-08,8.516456339363084e-12,2.290131617117228e-06,0.0002572231524771019,1.9526230539093677e-13,6.421991018745728e-09,3.083581949805426e-14,1.7620671718000225e-12,9.717445979147362e-14,3.030228330067591e-19,1.0842131434830174e-17,2.7191860225508818e-15,7.00309576776507e-17
2.602761327010074e-05,0.0006651577600000001,0.2,0.0,0.001637689417611186,0.20733079253689143,0.18984839068579704,0.20919042330332943,0.191486248465146,9.767294734200856e-09,2.1407610008706772e-07,5.578515948503094e-07,8.339062196908703e-13,3.412903199656902e-05,3.1015369148634117e-12,2.8088713730241365e-11,2.4720314497285938e-05,0.0002583821458399553,1.0728055599603494e-07,1.8098089575682043e-07,4.604384513493462e-13,1.6768040294314678e-11,3.9222474918772884e-15,2.9090923087936374e-09,1.711691528285834e-14,1.8490011197478498e-17,2.86143119471311e-10,0.0001743064859836499,2.5195081010676754e-09,1.3122583401041667e-09,2.1514578558524896e-10,1.6611189354169644e-08,8.577398911478191e-12,2.3262038249596783e-06,0.0002613683301123411,1.9633927752957335e-13,6.466856344871272e-09,3.088586297815503e-14,1.7752203146538155e-12,9.862989855141395e-14,3.049103699935494e-19,1.0888446816809377e-17,2.7389158996576007e-15,7.047539889908102e-17
2.6446257496977283e-05,0.0006651577600000001,0.2,0.0,0.001637840346983282,0.2074437871534927,0.18969514616554062,0.20933269907829974,0.1913551367174863,9.761393358853e-09,2.162092204256285e-07,5.575527287107611e-07,8.470749237999973e-13,3.414144298456437e-05,3.104150891729523e-12,2.8061388436765188e-11,2.4705667142463663e-05,0.00025819740598096444,1.0735752271171577e-07,1.808701381497925e-07,4.608970871008631e-13,1.6752834663151e-11,3.960133506300559e-15,2.9076039616933256e-09,1.711655800445922e-14,1.8462885599097503e-17,2.8601558184505724e-10,0.0001770997337912709,2.518982356664495e-09,1.322508435449774e-09,2.1668475453521746e-10,1.6621530552773484e-08,8.638172072917482e-12,2.362264443862465e-06,0.00026551143025673596,1.9741398800608324e-13,6.51150969220641e-09,3.093588004290448e-14,1.78834616461374e-12,1.0008368781364936e-13,3.0678830679982043e-19,1.0934647545854291e-17,2.7585954006581852e-15,7.091771852202841e-17
2.6864901723853825e-05,0.0006651577600000001,0.2,0.0,0.0016379911117959086,0.20755662065889954,0.18954207933201292,0.20947480172026223,0.19122419341675304,9.755498680658653e-09,2.1831196178018793e-07,5.572538552987737e-07,8.602356375801569e-13,3.415383652434713e-05,3.1067651433011644e-12,2.8034101979595734e-11,2.469103593592716e-05,0.0002580128436177398,1.0743440861864412e-07,1.8075948346630023e-07,4.613553446562929e-13,1.6737644900764886e-11,3.997491594210382e-15,2.906116996340485e-09,1.7116191816176023e-14,1.8435821157922625e-17,2.8588798553326737e-10,0.00017989245800689586,2.518455847125304e-09,1.3327273005921937e-09,2.1821681469569354e-10,1.663184934540642e-08,8.6987765226695e-12,2.398313464412983e-06,0.0002696524536260027,1.9848644405837824e-13,6.555952126032036e-09,3.09858706498624e-14,1.8014448130840974e-12,1.0153582881842185e-13,3.0865669602120385e-19,1.0980734040191458e-17,2.7782247033449836e-15,7.135792744499143e-17
2.7283545950730367e-05,0.0006651577600000001,0.2,0.0,0.001638141712098077,0.2076692932008481,0.18938919004625998,0.20961673136992096,0.19109341841972874,9.74961069837777e-09,2.203847333442737e-07,5.569549760294321e-07,8.73388361829684e-13,3.41662126347844e-05,3.109379670522246e-12,2.8006854329518692e-11,2.4676420871004252e-05,0.0002578284586981669,1.0751121375984658e-07,1.806489317142273e-07,4.618132238001998e-13,1.672247106558078e-11,4.0343287878675934e-15,2.904631413483215e-09,1.71158167502767e-14,1.8408817721526382e-17,2.857603313066731e-10,0.00018268465509201627,2.5179285776618484e-09,1.342915064168355e-09,2.197419995854707e-10,1.664214575024532e-08,8.759212956362974e-12,2.4343508772812555e-06,0.0002737914009432006,1.9955665289689033e-13,6.6001847059058046e-09,3.103583475661979e-14,1.8145163511061175e-12,1.0298632280943041e-13,3.1051558993843875e-19,1.1026706716296569e-17,2.7978039849839103e-15,7.179603650256617e-17
2.770219017760691e-05,0.0006651577600000001,0.2,0.0,0.0016382921479401605,0.20778180492770554,0.18923647816858938,0.209758488168695,0.190962811582517,9.743729410686796e-09,2.2242793866903313e-07,5.566560923083477e-07,8.865330973825329e-13,3.417857133478739e-05,3.1119944743347793e-12,2.797964545703204e-11,2.466182194093795e-05,0.00025764425116873215,1.075879381788829e-07,1.8053848290046484e-07,4.62270724320936e-13,1.67073132152471e-11,4.07065202320852e-15,2.9031472138543614e-09,1.711543283893705e-14,1.8381875137790332e-17,2.856326199324553e-10,0.00018547632152386264,2.5174005534602547e-09,1.3530718542110433e-09,2.212603425522587e-10,1.6652419785520184e-08,8.819482066375163e-12,2.470376673215349e-06,0.0002779282729386712,2.006246217055014e-13,6.644208485693644e-09,3.108577232096876e-14,1.827560869372899e-12,1.0443517103399465e-13,3.123650405302049e-19,1.1072565988981522e-17,2.8173334223094315e-15,7.223205646786973e-17
2.812083440448345e-05,0.0006651577600000001,0.2,0.0,0.0016384424193728203,0.20789415598846217,0.18908394355857755,0.20990007225871027,0.19083237276055068,9.737854816179427e-09,2.2444197574265904e-07,5.563572055317262e-07,8.996698451080377e-13,3.419091264331002e-05,3.1146095556659036e-12,2.7952475332345898e-11,2.4647239138856947e-05,0.00025746022097562126,1.0766458191917026e-07,1.80428137030409e-07,4.627278460093283e-13,1.669217140653463e-11,4.106468142063359e-15,2.901664398141228e-09,1.7115040114181618e-14,1.8354993254707502e-17,2.8550485217146713e-10,0.00018826745379535412,2.516871779681676e-09,1.3631977980908708e-09,2.2277187675984485e-10,1.66626714695322e-08,8.879584541625483e-12,2.506390843051406e-06,0.00028206307034996125,2.016903576396353e-13,6.68802451360082e-09,3.11356833005138e-14,1.840578458198466e-12,1.0588237474217382e-13,3.142050994480985e-19,1.1118312271210015e-17,2.8368131915424414e-15,7.266599804773361e-17
