Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),CH3X(33)
5.379936855860172e-11,0.002771490666666666,0.2,0.0,0.008051402653919704,0.19997418540649103,0.2,0.19999992182096035,0.1999466130884452,1.034108243862003e-20,5.971599445196485e-18,1.6865844117075865e-22,6.336331216452844e-37,5.162916721121937e-05,1.1055626558227548e-10,1.7154792060210461e-15,5.33869212687993e-05,1.2027000970090008e-10,7.805839734399752e-08,7.114512008210144e-18,8.37783680708734e-14,2.872641511559052e-13,3.5060968423227346e-24,9.634495368875284e-16,3.2287365534047166e-21,8.755772149035277e-24,1.8003653654524e-21,1.7772547431380477e-25,6.283948837157356e-16,7.541843419246593e-22
5.4017416313386893e-11,0.002771490666666666,0.2,0.0,0.008051185316536626,0.19997409730312446,0.2,0.19999992182219234,0.19994657195689608,1.0482936687458949e-20,6.0397399136482724e-18,1.7240278527571948e-22,6.574358571073965e-37,5.1805373724154125e-05,1.1099984762992637e-10,1.7252571714991024e-15,5.34280529273993e-05,1.208231057922451e-10,7.805661103863448e-08,7.201105692510969e-18,8.40646612561648e-14,2.881548272067339e-13,3.5119738958886145e-24,9.714873549127674e-16,3.2668788686152314e-21,4.828224151434796e-22,1.8405533947555885e-21,1.8436458443705676e-25,6.387000149805911e-16,7.777355492074491e-22
5.423546406817207e-11,0.002771490666666666,0.2,0.0,0.008050968775773154,0.19997400936855686,0.2,0.19999992182343487,0.19994653128435744,1.062597060792016e-20,6.1083356746692755e-18,1.7621129082110973e-22,6.8202084093099425e-37,5.1981242637728346e-05,1.1144340577106271e-10,1.7350410674111227e-15,5.3468725576295285e-05,1.213768904765161e-10,7.805481353802342e-08,7.288393248214874e-18,8.43503885157875e-14,2.890431654716142e-13,2.314280114206588e-24,9.795427903773578e-16,3.3052345798005875e-21,-2.074302945965587e-21,1.881440061379769e-21,1.9121588735363224e-25,6.491157230893662e-16,8.018920032139254e-22
5.445351182295724e-11,0.002771490666666666,0.2,0.0,0.00805075302706405,0.19997392160300492,0.2,0.1999999218246873,0.19994649106583115,1.0770186431815409e-20,6.177376965948032e-18,1.8008470284901406e-22,7.0740983869706095e-37,5.2156773518463434e-05,1.1188694009335856e-10,1.7448307952902869e-15,5.350894421354848e-05,1.2193136453131982e-10,7.805300546991547e-08,7.376377281393448e-18,8.463554965964918e-14,2.899291693940084e-13,2.8519093836150826e-24,9.876089403225969e-16,3.3438029293028658e-21,-9.922280967696324e-22,1.9229332139643325e-21,1.9828495732268772e-25,6.5964242834288305e-16,8.266656223980503e-22
5.467155957774242e-11,0.002771490666666666,0.2,0.0,0.008050538065891306,0.19997383400668192,0.2,0.19999992182594897,0.19994645129637328,1.0915586222486725e-20,6.246866880995903e-18,1.8402376855338915e-22,7.336251007911891e-37,5.233196593982041e-05,1.123304506840572e-10,1.7546262680991767e-15,5.3548713783080225e-05,1.22486528718472e-10,7.805118743972119e-08,7.465060407171587e-18,8.492014449475563e-14,2.9081284239347587e-13,4.148850127445972e-24,9.956866731729345e-16,3.382583046270753e-21,2.6213905121222225e-21,1.965054951976118e-21,2.0557748050524653e-25,6.70280546143444e-16,8.520684756776735e-22
5.488960733252759e-11,0.002771490666666666,0.2,0.0,0.008050323887783584,0.19997374657979777,0.2,0.19999992182721935,0.19994641197109345,1.1062171935285854e-20,6.316815597827236e-18,1.8802923793947353e-22,7.606893702524263e-37,5.250681948216499e-05,1.127739376298787e-10,1.7644274055044555e-15,5.3588039175320264e-05,1.230423837840492e-10,7.804936003127497e-08,7.554445240231622e-18,8.520417282552272e-14,2.9169418786685045e-13,3.0640953488958505e-24,1.0037857759378145e-15,3.4215738854204356e-21,-1.2625144101757083e-21,2.0079586537822993e-21,2.130992564447896e-25,6.810304869925334e-16,8.781127829776022e-22
5.5107655087312766e-11,0.002771490666666666,0.2,0.0,0.008050110488315623,0.19997365932255878,0.2,0.19999992182849785,0.19994637308515406,1.1209945503157384e-20,6.3872258954818355e-18,1.9210186469778075e-22,7.886258903512041e-37,5.2681333732735274e-05,1.1321740101704451e-10,1.7742341270182307e-15,5.3626925227747e-05,1.235989304584427e-10,7.804752380756855e-08,7.644534386803108e-18,8.548763445409824e-14,2.925732091896983e-13,2.9252166190258615e-24,1.0118957688734377e-15,3.460774677689385e-21,-2.402769323716782e-21,2.051499067829479e-21,2.208561994619912e-25,6.918926564021662e-16,9.048109112015658e-22
5.532570284209794e-11,0.002771490666666666,0.2,0.0,0.0080498978631077,0.19997357223516793,0.2,0.19999992182978396,0.1999463346337702,1.13589090706201e-20,6.458087147093971e-18,1.9624240887354428e-22,8.174584125581911e-37,5.285550828557918e-05,1.1366084093124241e-10,1.7840463338024884e-15,5.366537672544174e-05,1.2415616945641132e-10,7.804567931146526e-08,7.735330442359928e-18,8.577052918062669e-14,2.9344990971706147e-13,3.980329965700506e-24,1.0200114885867264e-15,3.5001847038185255e-21,4.143966449839864e-21,2.0956095128224924e-21,2.2885434010928823e-25,7.028674550275035e-16,9.321753806707276e-22
5.5543750596883115e-11,0.002771490666666666,0.2,0.0,0.008049686007825062,0.19997348531782472,0.2,0.19999992183107707,0.19994629661220842,1.1509064500028793e-20,6.529408769678624e-18,2.0045163124884004e-22,8.472112040034252e-37,5.302934274164065e-05,1.141042574576826e-10,1.793863947416822e-15,5.370339840172301e-05,1.2471410147713526e-10,7.804382706638176e-08,7.826836010032636e-18,8.605285680370696e-14,2.943242927845862e-13,3.08438968631915e-24,1.028151579130426e-15,3.539802724924117e-21,-5.011319859531935e-22,2.140573734137144e-21,2.3709982656498228e-25,7.139552785487861e-16,9.60218862334886e-22
5.576179835166829e-11,0.002771490666666666,0.2,0.0,0.008049474918177365,0.1999733985707254,0.2,0.19999992183237675,0.19994625901578675,1.1660413570772417e-20,6.601196831890213e-18,2.0473029558698306e-22,8.779090555066894e-37,5.320283670870633e-05,1.1454765068108724e-10,1.8036868943087682e-15,5.37409949386727e-05,1.2527272720427006e-10,7.804196757694895e-08,7.91905368913101e-18,8.633461712065588e-14,2.9519636170980903e-13,3.8430574295204e-24,1.0363044484130078e-15,3.579627901119351e-21,-4.981598348946811e-21,2.1862298857224877e-21,2.4559892613956445e-25,7.251565178956055e-16,9.889541836134554e-22
5.5979846106453465e-11,0.002771490666666666,0.2,0.0,0.008049264589918163,0.19997331199406254,0.2,0.1999999218336825,0.19994622183987373,1.1812958498829534e-20,6.6734320048335935e-18,2.0907917443084197e-22,9.095772898266975e-37,5.337598980133094e-05,1.149910206857055e-10,1.813515064885458e-15,5.377817096761048e-05,1.2583204730600104e-10,7.804010132964878e-08,8.01198606051748e-18,8.661580992774573e-14,2.960661197933213e-13,3.670745198970891e-24,1.0444553153382425e-15,3.619659874126675e-21,5.281935452325622e-21,2.232369605047888e-21,2.543580267050423e-25,7.364715591283958e-16,1.0183943255264244e-21
5.619789386123864e-11,0.002771490666666666,0.2,0.0,0.00804905501884436,0.1999732255880254,0.2,0.19999992183499388,0.19994618507988823,1.1966701018051572e-20,6.746123836687664e-18,2.1349903874252374e-22,9.42241769419456e-37,5.354880164093594e-05,1.1543436755531234e-10,1.8233483857487543e-15,5.3814931069777304e-05,1.2639206243509848e-10,7.803822879343312e-08,8.105635712021244e-18,8.689643502062869e-14,2.9693357031947224e-13,1.295640284286145e-24,1.052633004834134e-15,3.659897164425918e-21,1.2342821964687197e-21,2.27942642947575e-21,2.6338363820064585e-25,7.479007833293556e-16,1.048552421480479e-21
5.6415941616023814e-11,0.002771490666666666,0.2,0.0,0.008048846200795656,0.19997313935279998,0.2,0.19999992183631035,0.19994614873129862,1.2121642509467298e-20,6.8192925404146286e-18,2.1799065924213164e-22,9.75928903913303e-37,5.372127185577507e-05,1.1587769137321554e-10,1.8331868095463777e-15,5.3851279776851436e-05,1.2695277322897275e-10,7.803635042032073e-08,8.200005250678694e-18,8.717649219459268e-14,2.977987165572601e-13,6.2860253697328536e-24,1.0608276745791651e-15,3.700338488604671e-21,-7.531243233073459e-21,2.3272637804534306e-21,2.726823940491779e-25,7.594445667029633e-16,1.0794417572745483e-21
5.663398937080899e-11,0.002771490666666666,0.2,0.0,0.008048638131654063,0.19997305328856882,0.2,0.19999992183763157,0.1999461127896222,1.2277785400284808e-20,6.89290883978449e-18,2.22554822211545e-22,1.010665659416025e-36,5.3893400080773754e-05,1.1632099222224052e-10,1.8430302050599793e-15,5.388722157133522e-05,1.2751418030973022e-10,7.803446664597516e-08,8.295097244479474e-18,8.745598124470653e-14,2.9866156176169476e-13,5.239964320688499e-24,1.069012436152714e-15,3.7409841987651194e-21,5.699659123293315e-21,2.3754951012944342e-21,2.822610526404259e-25,7.711032806669279e-16,1.1110757752844528e-21
5.685203712559416e-11,0.002771490666666666,0.2,0.0,0.008048430807343354,0.19997296739551088,0.2,0.19999992183895704,0.19994607725042507,1.243513138478551e-20,6.966979476850037e-18,2.271923094928621e-22,1.0464795662773986e-36,5.406518595769786e-05,1.1676427018476089e-10,1.852878496944182e-15,5.392276088727366e-05,1.2807628428422917e-10,7.803257789026184e-08,8.390914245174034e-18,8.773490196629696e-14,2.9952210917471327e-13,-4.189477033449795e-24,1.077224883843553e-15,3.781832862358894e-21,3.1129577453476355e-21,2.424683026620281e-21,2.921264987633751e-25,7.828772916003831e-16,1.1434680696596958e-21
5.707008488037934e-11,0.002771490666666666,0.2,0.0,0.008048224223828579,0.19997288167380198,0.2,0.19999992184028642,0.19994604210932113,1.2593681349315722e-20,7.041530424160193e-18,2.319038973872028e-22,1.083398725444134e-36,5.423662913513582e-05,1.1720752534269849e-10,1.8627316718671003e-15,5.3957902110778383e-05,1.286390857441365e-10,7.803068455778682e-08,8.487458873274183e-18,8.801325415513035e-14,3.0038036202538496e-13,8.669448868305797e-24,1.0854586316574267e-15,3.82288199649685e-21,-9.174598936131826e-21,2.4747412724490954e-21,3.022857451076188e-25,7.947669610689397e-16,1.176632389520965e-21
5.728813263516451e-11,0.002771490666666666,0.2,0.0,0.008048018377115537,0.19997279612361454,0.2,0.1999999218416193,0.19994600736197188,1.275343797941089e-20,7.116526979070771e-18,2.366903860746049e-22,1.1214518190166492e-36,5.440772926826488e-05,1.1765075777751035e-10,1.8725895734562075e-15,5.399264958031125e-05,1.2920258526598436e-10,7.802878703841735e-08,8.584733709173541e-18,8.829103760754558e-14,3.012363235313762e-13,1.2102504294933538e-23,1.0936768986032466e-15,3.8641328580804174e-21,5.474420987781594e-21,2.525137754740339e-21,3.1274593370897562e-25,8.067726458860173e-16,1.2105826413567198e-21
5.7506180389949687e-11,0.002771490666666666,0.2,0.0,0.008047813263250296,0.19997271074511755,0.2,0.1999999218429553,0.19994597300408573,1.2914403058677832e-20,7.191965808208257e-18,2.415525694413882e-22,1.16066811874851e-36,5.4578486019057815e-05,1.1809396757021323e-10,1.8824521147144533e-15,5.4027007587436975e-05,1.2976678341122746e-10,7.80268857077867e-08,8.682741284840197e-18,8.85682521209557e-14,3.0208999690007954e-13,1.7059960979514248e-24,1.1019263672666143e-15,3.905584290132112e-21,1.762608235172109e-22,2.576569030521121e-21,3.23514337463084e-25,8.188946979783823e-16,1.245332889198919e-21
5.772422814473486e-11,0.002771490666666666,0.2,0.0,0.00804760887831868,0.1999726255384766,0.2,0.19999992184429402,0.1999459390314175,1.3076576726142658e-20,7.267907009957083e-18,2.464912262650038e-22,1.2010774917672606e-36,5.474889905632299e-05,1.1853715480139053e-10,1.8923193360524336e-15,5.4060980377388647e-05,1.3033168072630076e-10,7.802498092777585e-08,8.781484223014941e-18,8.884489749400578e-14,3.029413853289182e-13,1.7842952608121135e-23,1.1101916449699676e-15,3.947233410475318e-21,-9.982467984732827e-21,2.6288151956804022e-21,3.345983615531651e-25,8.311334641499704e-16,1.2808973415026365e-21
5.7942275899520036e-11,0.002771490666666666,0.2,0.0,0.008047405218445788,0.19997254050385405,0.2,0.19999992184563514,0.19994590543976815,1.3239962280619226e-20,7.344284291778168e-18,2.515071744522693e-22,1.2427104117230892e-36,5.491896805533383e-05,1.1898031955116453e-10,1.9021910283092814e-15,5.4094572149194525e-05,1.3089727774267742e-10,7.802307304698857e-08,8.880965045726456e-18,8.912097352646695e-14,3.037904920056973e-13,1.3147480472665867e-23,1.1184409200180303e-15,3.9890815804755914e-21,6.720228322574625e-21,2.681417998846401e-21,3.4600554496933e-25,8.43489286707533e-16,1.3172903726979237e-21
5.816032365430521e-11,0.002771490666666666,0.2,0.0,0.008047202279795527,0.19997245564140886,0.2,0.19999992184697837,0.19994587222498392,1.3404560695201783e-20,7.421145743298956e-18,2.566012095979842e-22,1.2855979681703293e-36,5.508869269820476e-05,1.1942346189923984e-10,1.9120671628632847e-15,5.4127787056589666e-05,1.3146357497692725e-10,7.802116240120367e-08,8.981186175894268e-18,8.939648002017639e-14,3.046373201107168e-13,-2.026856569803381e-23,1.1267225658116752e-15,4.031128384927777e-21,1.6689903851111524e-21,2.7350979203898735e-21,3.5774356186350403e-25,8.559625026406231e-16,1.3545265007672048e-21
5.835656663361187e-11,0.002771490666666666,0.2,0.0,0.008047020248515994,0.1999723794125485,0.2,0.19999992184818877,0.19994584265050097,1.3553736783509508e-20,7.490712359677638e-18,2.6125326246582456e-22,1.3252956768533265e-36,5.524115019494335e-05,1.1982227092458543e-10,1.9209594800141104e-15,5.415736165100674e-05,1.319738415890149e-10,7.80194407234605e-08,9.07202027497982e-18,8.964394874639647e-14,3.05397519848332e-13,-1.2604204042426485e-24,1.1341834688274385e-15,4.069135838585101e-21,-1.4368905863589683e-21,2.784038434261823e-21,3.685970925062271e-25,8.672890431129417e-16,1.3887719914784345e-21
5.855280961291853e-11,0.002771490666666666,0.2,0.0,0.008046838795607752,0.19997230332338903,0.2,0.19999992184940033,0.19994581337498574,1.3703898199501103e-20,7.560600323188219e-18,2.659698128400829e-22,1.3660588656166061e-36,5.539332828865828e-05,1.2022106192625856e-10,1.929855238235352e-15,5.4186637278278745e-05,1.324846761396816e-10,7.801771729562781e-08,9.163458117119394e-18,8.989095584500955e-14,3.0615587881992095e-13,2.8489727092043584e-23,1.1416336780529875e-15,4.1073007623814276e-21,1.4482489020415132e-20,2.8333210350653443e-21,3.7973071312430077e-25,8.787111808216875e-16,1.4237230970079622e-21
5.87490525922252e-11,0.002771490666666666,0.2,0.0,0.008046657918353,0.1999722273740395,0.2,0.19999992185061286,0.19994578439550265,1.3855045211863952e-20,7.630950573351562e-18,2.707514430565608e-22,1.4079115086636096e-36,5.5545226761444e-05,1.2061983496148043e-10,1.938754448381829e-15,5.421561687398722e-05,1.3299607897477668e-10,7.801599233755687e-08,9.255501531033846e-18,9.013750117608434e-14,3.0691239932984363e-13,-1.6996759020790842e-23,1.1491211567865603e-15,4.1456279329901465e-21,1.2662571965553273e-21,2.883657484530488e-21,3.9115030504455755e-25,8.902291513012716e-16,1.4593907216940466e-21
5.894529557153185e-11,0.002771490666666666,0.2,0.0,0.008046477614058226,0.19997215156460663,0.2,0.19999992185182613,0.19994575570914486,1.400717837207354e-20,7.701686169824508e-18,2.7559874088337197e-22,1.4508780023565486e-36,5.5696845399714904e-05,1.2101859008719457e-10,1.9476570989422384e-15,5.424430334506946e-05,1.335080504305185e-10,7.80142660617266e-08,9.348152327287237e-18,9.038358460088121e-14,3.076670836780079e-13,-2.5378427216907685e-23,1.1566210007837095e-15,4.184110586153827e-21,-1.635744637974835e-20,2.9346862432411613e-21,4.0286184215275435e-25,9.018431875816397e-16,1.4957858899599639e-21
5.914153855083852e-11,0.002771490666666666,0.2,0.0,0.008046297880053933,0.19997207589519508,0.2,0.19999992185303994,0.19994572731303373,1.4160300170911928e-20,7.77265609399448e-18,2.8051231661796844e-22,1.4949831642546991e-36,5.5848183994119404e-05,1.2141732736006282e-10,1.956563023565004e-15,5.427269957001615e-05,1.3402059083353016e-10,7.801253867347702e-08,9.441412454874085e-18,9.062920598181272e-14,3.0841993416097154e-13,5.67223801317162e-23,1.1640805665594033e-15,4.2227414434848765e-21,1.4214229460140988e-20,2.98563930663682e-21,4.148713913587514e-25,9.13553518849126e-16,1.5329197053339467e-21
5.933778153014518e-11,0.002771490666666666,0.2,0.0,0.008046118713694378,0.19997200036590734,0.2,0.19999992185425416,0.19994569920431873,1.4314411459702324e-20,7.844088719850702e-18,2.854927656700426e-22,1.540252255319065e-36,5.599924233970881e-05,1.2181604683648686e-10,1.9654721850408673e-15,5.430080839933854e-05,1.3453370050087473e-10,7.80108103712247e-08,9.535283747898217e-18,9.087436518432848e-14,3.091709530729633e-13,1.3454721584902003e-23,1.1715834968875035e-15,4.2615358537071384e-21,9.18665772941318e-21,3.037754693523736e-21,4.271851140633515e-25,9.25360371729167e-16,1.570803397386503e-21
5.953402450945184e-11,0.002771490666666666,0.2,0.0,0.008045940112357293,0.1999719249768437,0.2,0.19999992185546844,0.19994567138017721,1.4469510561461282e-20,7.916094483699247e-18,2.905406589539199e-22,1.586710987201227e-36,5.6150020235986494e-05,1.2221474857261336e-10,1.9743847428171547e-15,5.432863265590408e-05,1.3504737974009122e-10,7.800908134668244e-08,9.629767759937411e-18,9.111906207622368e-14,3.099201427054629e-13,-8.49847352206676e-23,1.1791266706167398e-15,4.300495347759666e-21,-2.863496910009016e-20,3.0909892316068915e-21,4.398092661786033e-25,9.372639687105272e-16,1.6094482627082773e-21
5.97302674887585e-11,0.002771490666666666,0.2,0.0,0.008045762073443641,0.19997184972810236,0.2,0.19999992185668278,0.19994564383781396,1.4625601991544144e-20,7.98815267480226e-18,2.956566353789589e-22,1.634385486495802e-36,5.630051748642752e-05,1.2261343262429114e-10,1.983300370694663e-15,5.435617513470839e-05,1.3556162884922984e-10,7.8007351785061e-08,9.724866569038153e-18,9.1363296524614e-14,3.1066750534697015e-13,4.629613947792948e-23,1.1865968176927625e-15,4.339586547036505e-21,1.412071520027252e-20,3.143683874713337e-21,4.527502002039523e-25,9.49264530946199e-16,1.6488657529708954e-21
5.992651046806516e-11,0.002771490666666666,0.2,0.0,0.00804558459437736,0.19997177461977936,0.2,0.19999992185789686,0.1999456165744611,1.4782686717439684e-20,8.060557457405323e-18,3.008412944591582e-22,1.683302324290364e-36,5.645073389899148e-05,1.2301209904712805e-10,1.9922190172484986e-15,5.438343860369773e-05,1.3607644811688913e-10,7.800562186527729e-08,9.820582337553909e-18,9.160706840025492e-14,3.1141304328558163e-13,1.1189948965561675e-22,1.1941066179900929e-15,4.378825512114375e-21,2.4640684420042935e-20,3.1975045752711087e-21,4.660143644739041e-25,9.613622743034186e-16,1.6890673618168868e-21
6.010312914944116e-11,0.002771490666666666,0.2,0.0,0.00804542533977638,0.19997170714242396,0.2,0.19999992185898924,0.19994559227373135,1.4924910945208436e-20,8.126290358486979e-18,3.055666897418326e-22,1.7284120370406883e-36,5.6585688398742904e-05,1.2337088380078074e-10,2.0002485033189516e-15,5.440773943845981e-05,1.3654027317425557e-10,7.800406477419823e-08,9.907255335623536e-18,9.182606748700885e-14,3.120824691980956e-13,-1.6581470722469133e-23,1.2009130513586373e-15,4.4143055968064316e-21,-7.412972296298806e-21,3.2471103126991477e-21,4.782338826582936e-25,9.723335103973714e-16,1.725928851540416e-21
