Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),SX(62)
6.196313248291832e-08,0.0033257888,0.2,0.0,0.009596095383007909,0.19995609044038748,0.19999999999999948,0.19992639063852416,0.1999697429326153,1.380752208877954e-13,2.8115163156837504e-11,4.3807227728089064e-21,7.819952884735649e-21,8.778421582330943e-05,5.037878568317666e-08,2.445953986061839e-12,3.025712511083697e-05,5.041612545332355e-08,7.352424315070507e-05,2.1129366310358988e-11,3.018476259703398e-08,4.413008367078324e-09,5.348111629879861e-11,1.5680073222750023e-12,5.8808932510034394e-18,9.668169461612053e-20,1.7047475184114896e-23,9.538136714571051e-23
6.235085124632328e-08,0.0033257888,0.2,0.0,0.009596095197133135,0.19995609038848017,0.19999999999999946,0.19992639044964144,0.19996974293405906,1.4077722741058974e-13,2.8581010019204615e-11,4.467352276092245e-21,8.038860905504772e-21,8.778421421185104e-05,5.037843607063104e-08,2.4538045366123473e-12,3.0257124524628404e-05,5.04164598858211e-08,7.352432893792559e-05,2.128988617492903e-11,3.026886036216519e-08,4.430569224993151e-09,5.393635144537123e-11,1.5861804876883586e-12,5.949053285207369e-18,9.750914368027884e-20,1.726944786270803e-23,9.881885198325728e-23
6.273857000972824e-08,0.0033257888,0.2,0.0,0.009596095017081717,0.1999560903370626,0.19999999999999943,0.19992639026664635,0.19996974293549,1.4350970257564809e-13,2.905062425772855e-11,4.5549833800302184e-21,8.261934997667281e-21,8.778421265298878e-05,5.037808361301626e-08,2.4616153503568726e-12,3.0257123956814826e-05,5.041679740676095e-08,7.352440987987217e-05,2.1449893266301965e-11,3.035208530844757e-08,4.447955408295767e-09,5.4390289345523247e-11,1.6043758960514082e-12,6.017296748734449e-18,9.833431541668065e-20,1.7492261760914582e-23,1.0235184500210946e-22
6.31262887731332e-08,0.0033257888,0.2,0.0,0.009596094842529294,0.19995609028613084,0.1999999999999994,0.19992639008921062,0.19996974293690895,1.4627266550779568e-13,2.952399225544741e-11,4.6436172963207866e-21,8.489209583649571e-21,8.778421114374532e-05,5.037772831551539e-08,2.469386415969944e-12,3.025712340638446e-05,5.041713800398138e-08,7.35244862941143e-05,2.1609381633451693e-11,3.043444671141271e-08,4.465168470077551e-09,5.4842908233610455e-11,1.6225920179336158e-12,6.085617908171106e-18,9.915716979088272e-20,1.771590309619822e-23,1.0598214307009338e-22
6.351400753653817e-08,0.0033257888,0.2,0.0,0.009596094673172753,0.19995609023568095,0.19999999999999937,0.19992638991702733,0.19996974293831707,1.4906613263038804e-13,3.0001100218122333e-11,4.733255152603694e-21,8.720718669106786e-21,8.778420968133875e-05,5.037737018363159e-08,2.4771177269382806e-12,3.0257122872327596e-05,5.041748166538403e-08,7.352455847686451e-05,2.1768345500510462e-11,3.0515953740030843e-08,4.4822099573677324e-09,5.529418696019211e-11,1.6408273390312212e-12,6.154011098314488e-18,9.997766806018327e-20,1.7940358173985384e-23,1.0971155739447487e-22
6.390172629994313e-08,0.0033257888,0.2,0.0,0.00959609450872869,0.1999560901857091,0.19999999999999934,0.19992638974980964,0.1999697429397151,1.5189011769380902e-13,3.0481934179627194e-11,4.8238979932938434e-21,8.956495836823365e-21,8.778420826316927e-05,5.0377009223172186e-08,2.484809281451313e-12,3.0257122353780934e-05,5.041782837892492e-08,7.352462670442065e-05,2.192677926397676e-11,3.059661545820099e-08,4.4990814107955e-09,5.5744104982426e-11,1.6590803602720398e-12,6.222470679070203e-18,1.0079577207823128e-19,1.81656133888925e-23,1.135419133334241e-22
6.428944506334809e-08,0.0033257888,0.2,0.0,0.009596094348932153,0.19995609013621127,0.19999999999999932,0.1999263895872894,0.1999697429411038,1.5474463180412897e-13,3.0966480007252637e-11,4.9155467804203915e-21,9.196574241139335e-21,8.778420688680674e-05,5.037664544023347e-08,2.492461082294004e-12,3.0257121849941987e-05,5.041817813260638e-08,7.352469123451046e-05,2.2084677489953134e-11,3.0676440826213874e-08,4.515784364271587e-09,5.6192642354538925e-11,1.6773495979121266e-12,6.2909910845699486e-18,1.0161144501178316e-19,1.8391655226118727e-23,1.1747505020523137e-22
6.467716382675305e-08,0.0033257888,0.2,0.0,0.009596094193535498,0.19995609008718343,0.1999999999999993,0.19992638942921584,0.19996974294248407,1.5762968345190882e-13,3.1454723406925e-11,5.008202394471137e-21,9.440986604329342e-21,8.778420554997969e-05,5.037627884118655e-08,2.50007313674182e-12,3.0257121359960623e-05,5.0418530914469415e-08,7.352475230754533e-05,2.224203491141423e-11,3.0755438702187984e-08,4.532320344688466e-09,5.663977971837471e-11,1.6956335836246443e-12,6.35956683101505e-18,1.024246514677473e-19,1.8618470263770347e-23,1.2151282109543275e-22
6.5064882590158e-08,0.0033257888,0.2,0.0,0.009596094042307046,0.19995609003862164,0.19999999999999926,0.1999263892753545,0.19996974294385655,1.6054527854113762e-13,3.194664992834114e-11,5.101865635241781e-21,9.689765210997913e-21,8.778420425056442e-05,5.0375909432663875e-08,2.5076454564576447e-12,3.0257120883125025e-05,5.041888671258705e-08,7.352481014778959e-05,2.2398846425504952e-11,3.083361784347917e-08,4.548690871638378e-09,5.7085498294021606e-11,1.7139308645811953e-12,6.428192447785805e-18,1.0323535640687345e-19,1.884604517375093e-23,1.2565709266182097e-22
6.545260135356297e-08,0.0033257888,0.2,0.0,0.009596093895030057,0.19995608999052178,0.19999999999999923,0.19992638912548602,0.19996974294522185,1.6349142041828794e-13,3.244224497001945e-11,5.196537222689587e-21,9.942941902541853e-21,8.77842029865751e-05,5.037553722154646e-08,2.515178057390846e-12,3.0257120418814055e-05,5.041924551505812e-08,7.352486496445039e-05,2.2555107090868792e-11,3.091098690806455e-08,4.564897457148434e-09,5.7529779870521066e-11,1.732240003525607e-12,6.496862535846472e-18,1.0404352598950699e-19,1.9074366722587788e-23,1.299097449374715e-22
6.584032011696793e-08,0.0033257888,0.2,0.0,0.009596093751501911,0.19995608994287992,0.1999999999999992,0.1999263889794052,0.19996974294658065,1.664681099014787e-13,3.2941493784268305e-11,5.292217797791099e-21,1.0200548074975771e-20,8.778420175615433e-05,5.037516221495191e-08,2.5226709596784065e-12,3.0257119966308038e-05,5.0419607310001745e-08,7.35249169526943e-05,2.2710812125006538e-11,3.0987554455900974e-08,4.580941605432041e-09,5.797260679665918e-11,1.7505595788405343e-12,6.565571798945294e-18,1.0484912807339793e-19,1.930342177404766e-23,1.3427267113199996e-22
6.622803888037289e-08,0.0033257888,0.2,0.0,0.009596093611532942,0.1999560898956919,0.19999999999999918,0.19992638883692013,0.19996974294793354,1.6947534530973012e-13,3.3444381482072304e-11,5.388907923403505e-21,1.0462614673961712e-20,8.778420055756506e-05,5.037478442022296e-08,2.5301241875478053e-12,3.025711952500373e-05,5.04199720855523e-08,7.352496629459512e-05,2.286595690166524e-11,3.106332895025868e-08,4.596824812655972e-09,5.841396197184262e-11,1.7688881846071873e-12,6.6343149398332265e-18,1.0565213060338053e-19,1.9533197289786301e-23,1.387477774309678e-22
6.661575764377785e-08,0.0033257888,0.2,0.0,0.009596093474945538,0.19995608984895374,0.19999999999999915,0.19992638869785107,0.19996974294928097,1.7251312249230128e-13,3.3950893037897326e-11,5.486608085129209e-21,1.0729172188802094e-20,8.778419938918198e-05,5.0374403844916746e-08,2.537537769221895e-12,3.0257119094438875e-05,5.042033982985479e-08,7.352501316001741e-05,2.3020536948257282e-11,3.1138318759030684e-08,4.612548566722387e-09,5.885382883706032e-11,1.7872244306580794e-12,6.703086722887993e-18,1.0645250250018819e-19,1.9763680329328257e-23,1.43336982793542e-22
6.700347640718281e-08,0.0033257888,0.2,0.0,0.009596093341573627,0.19995608980266136,0.19999999999999912,0.19992638856202993,0.19996974295062345,1.7558143485809609e-13,3.446101329441509e-11,5.58531869218331e-21,1.1000250651969015e-20,8.778419824948394e-05,5.0374020496794476e-08,2.5449117368257918e-12,3.0257118674006527e-05,5.042071053106094e-08,7.352505770744074e-05,2.3174547943309882e-11,3.121253215601829e-08,4.628114347065158e-09,5.929219136593197e-11,1.8055669426231365e-12,6.771882045195926e-18,1.0725021478164363e-19,1.9994858053173144e-23,1.4804221874871523e-22
6.739119517058777e-08,0.0033257888,0.2,0.0,0.009596093211261668,0.19995608975681065,0.1999999999999991,0.1999263884292991,0.19996974295196157,1.786802734051271e-13,3.497472696714795e-11,5.685040078263617e-21,1.1275879635124807e-20,8.778419713704758e-05,5.0373634383811805e-08,2.552246126295344e-12,3.0257118263171617e-05,5.042108417732542e-08,7.352510008472794e-05,2.332798571394471e-11,3.128597732219318e-08,4.6435236244598825e-09,5.972903405584457e-11,1.8239143619695944e-12,6.840695788174194e-18,1.0804523829072155e-19,2.022671772343018e-23,1.5286542918993832e-22
6.774014205765223e-08,0.0033257888,0.2,0.0,0.009596093096476436,0.19995608971591936,0.19999999999999907,0.19992638831236156,0.1999697429531624,1.8149531862278358e-13,3.544012891200364e-11,5.775653757438619e-21,1.1527860479253782e-20,8.778419615806065e-05,5.0373284524896446e-08,2.558813270213831e-12,3.0257117901364705e-05,5.042142296719799e-08,7.352513648304456e-05,2.346558626952788e-11,3.135142782215458e-08,4.657259372572305e-09,6.012088061667847e-11,1.840430125154566e-12,6.9026397122962305e-18,1.0875843696940714e-19,2.0435964044087585e-23,1.5730880320131168e-22
6.80890889447167e-08,0.0033257888,0.2,0.0,0.009596092983951752,0.19995608967537964,0.19999999999999904,0.19992638819770672,0.19996974295436015,1.8433507092861368e-13,3.590841773210058e-11,5.867086516132663e-21,1.17835717182396e-20,8.778419519916269e-05,5.037293243909321e-08,2.565348419348058e-12,3.0257117546719935e-05,5.0421764124335534e-08,7.352517132957753e-05,2.3602716413849965e-11,3.141626844324531e-08,4.670870597111337e-09,6.051147338645808e-11,1.8569478077671206e-12,6.964590856991647e-18,1.0946941553126225e-19,2.0645743362728446e-23,1.6185075503885193e-22
6.843803583178117e-08,0.0033257888,0.2,0.0,0.009596092873593646,0.19995608963518854,0.199999999999999,0.19992638808523916,0.19996974295555545,1.871995188687779e-13,3.637958203887638e-11,5.959338444189977e-21,1.2043033937330156e-20,8.778419425949332e-05,5.037257813257014e-08,2.5718516074599363e-12,3.0257117198788785e-05,5.0422107640097025e-08,7.3525204712798e-05,2.3739373403765944e-11,3.148050496140776e-08,4.6843583516091625e-09,6.090080211726146e-11,1.8734664524598333e-12,7.026545644570514e-18,1.101781551010554e-19,2.0856046607259192e-23,1.6649272666310772e-22
6.878698271884563e-08,0.0033257888,0.2,0.0,0.009596092765313148,0.1999560895953431,0.19999999999999898,0.1999263879748691,0.19996974295674821,1.9008864948132706e-13,3.68536103714582e-11,6.052409584087856e-21,1.2306267409826503e-20,8.778419333824183e-05,5.037222161160144e-08,2.5783228705939614e-12,3.0257116857462206e-05,5.0422453505836636e-08,7.352523671583519e-05,2.3875554587519808e-11,3.1544143094691736e-08,4.697723683518825e-09,6.12888568832513e-11,1.8899851123388304e-12,7.088500452217029e-18,1.1088463601527528e-19,2.1066864773399627e-23,1.7123616762656106e-22
6.91359296059101e-08,0.0033257888,0.2,0.0,0.009596092659026447,0.1999560895558405,0.19999999999999896,0.19992638786651182,0.19996974295793885,1.9300244831367376e-13,3.733049119920048e-11,6.146299931454931e-21,1.2573292097596114e-20,8.778419243464314e-05,5.0371862882562954e-08,2.5847622470279757e-12,3.0257116522519147e-05,5.042280171290242e-08,7.352526741680844e-05,2.4011257403335624e-11,3.160718850394139e-08,4.710967634134055e-09,6.16756280756807e-11,1.906502850971329e-12,7.150451834681225e-18,1.1158884127752443e-19,2.1278188926041305e-23,1.7608253494947456e-22
6.944998180426812e-08,0.0033257888,0.2,0.0,0.009596092565007817,0.19995608952057875,0.19999999999999893,0.19992638777064492,0.1999697429590087,1.956459454582374e-13,3.776211324318416e-11,6.231501625515428e-21,1.2816872052192819e-20,8.77841916358998e-05,5.0371538143876786e-08,2.590530456088425e-12,3.0257116226176038e-05,5.042311709393895e-08,7.352529399518571e-05,2.4132978887090023e-11,3.1663427226335824e-08,4.722784264290341e-09,6.202261700347982e-11,1.9213672625459384e-12,7.206202273967665e-18,1.1222066591303535e-19,2.146880595333596e-23,1.8053347772334918e-22
6.976403400262614e-08,0.0033257888,0.2,0.0,0.009596092472485582,0.19995608948559018,0.1999999999999989,0.19992638767628823,0.1999697429600772,1.9830939836102964e-13,3.819602791484437e-11,6.3173667684388e-21,1.3063552916935223e-20,8.778419085037249e-05,5.037121162667989e-08,2.5962729006492886e-12,3.0257115934555733e-05,5.042343435811807e-08,7.352531962884799e-05,2.4254309145926722e-11,3.171919442929067e-08,4.734504164282665e-09,6.236855213831337e-11,1.9362295099590973e-12,7.261944577080364e-18,1.128506202319754e-19,2.1659819233229765e-23,1.8507004941178163e-22
7.007808620098416e-08,0.0033257888,0.2,0.0,0.0095960923814079,0.19995608945087265,0.19999999999999887,0.1999263875833893,0.1999697429611444,2.0099279345865595e-13,3.863222667314957e-11,6.403895261767556e-21,1.3313348589902136e-20,8.778419007758873e-05,5.037088333581488e-08,2.6019896130653126e-12,3.0257115647532713e-05,5.042375349911623e-08,7.352534436548953e-05,2.4375246493779136e-11,3.1774494123352954e-08,4.746128080145195e-09,6.271342711473034e-11,1.9510889322928315e-12,7.317676307085775e-18,1.1347869289538377e-19,2.1851222396909682e-23,1.896933271969805e-22
7.039213839934218e-08,0.0033257888,0.2,0.0,0.009596092291725651,0.19995608941642404,0.19999999999999885,0.19992638749189828,0.19996974296221057,2.0369611625324434e-13,3.907070093734799e-11,6.491086977599475e-21,1.356627276247217e-20,8.778418931709951e-05,5.037055327618094e-08,2.6076806270389978e-12,3.025711536486162e-05,5.042407451060376e-08,7.352536825021525e-05,2.4495789300210655e-11,3.1829330283177004e-08,4.757656753708315e-09,6.305723576320662e-11,1.965944875492884e-12,7.37339503402803e-18,1.1410487269453363e-19,2.2043009122498896e-23,1.944043928465917e-22
7.07061905977002e-08,0.0033257888,0.2,0.0,0.009596092203392003,0.19995608938224232,0.19999999999999882,0.19992638740176807,0.1999697429632757,2.0641935132274182e-13,3.951144208835774e-11,6.5789417588935465e-21,1.3822338915542532e-20,8.778418856847943e-05,5.037022145273164e-08,2.61334597759355e-12,3.025711508647208e-05,5.042439738624455e-08,7.352539132568611e-05,2.461593598962578e-11,3.188370684790069e-08,4.7690909225659665e-09,6.339997210733217e-11,1.9807966923657606e-12,7.42909821295121e-18,1.1472914658662298e-19,2.223517313354912e-23,1.9920433263850847e-22
7.102024279605821e-08,0.0033257888,0.2,0.0,0.009596092116362526,0.19995608934832532,0.1999999999999988,0.19992638731295354,0.19996974296433992,2.0916248233119408e-13,3.995444147011806e-11,6.667459419775767e-21,1.4081560320330385e-20,8.778418783132375e-05,5.036988787047297e-08,2.618985701046888e-12,3.0257114812225243e-05,5.042472211969579e-08,7.35254136322486e-05,2.4735685040496973e-11,3.1937627721511626e-08,4.7804313200478726e-09,6.374163036104813e-11,1.9956437425726515e-12,7.484783545090346e-18,1.1535150520283864e-19,2.2427708200236018e-23,2.0409423728531994e-22
7.130288977458043e-08,0.0033257888,0.2,0.0,0.009596092039116186,0.19995608931802467,0.19999999999999876,0.19992638723411,0.19996974296529715,2.1164829703659212e-13,4.0355064518015374e-11,6.747691899999455e-21,1.4317568125674504e-20,8.778418717736727e-05,5.036958614683625e-08,2.624039572023092e-12,3.025711456876928e-05,5.042501596298195e-08,7.352543308231766e-05,2.4843117990748132e-11,3.1985770090466446e-08,4.790558105895507e-09,6.404819639114261e-11,2.0090014885380984e-12,7.53488314914335e-18,1.1590998211583315e-19,2.2601301902587687e-23,2.0857297640614582e-22
7.158553675310265e-08,0.0033257888,0.2,0.0,0.009596091962862692,0.19995608928793526,0.19999999999999873,0.19992638715626793,0.1999697429662539,2.141502003131987e-13,4.07575033329121e-11,6.82846096353283e-21,1.455615164555081e-20,8.778418653211827e-05,5.0369283006378714e-08,2.6290727437394874e-12,3.025711432843189e-05,5.0425311301317565e-08,7.352545196688326e-05,2.495022662991835e-11,3.203354928090299e-08,4.80061005598835e-09,6.435388067776228e-11,2.0223544032123376e-12,7.584964551574902e-18,1.1646689004962082e-19,2.277518667742355e-23,2.1312627528968243e-22
7.186818373162486e-08,0.0033257888,0.2,0.0,0.009596091887573882,0.19995608925805566,0.1999999999999987,0.19992638707939878,0.1999697429672101,2.1666817839417964e-13,4.1161751533000186e-11,6.909766416186455e-21,1.479732011799972e-20,8.77841858953223e-05,5.0368978452850765e-08,2.634085245259541e-12,3.0257114091237226e-05,5.0425608130064045e-08,7.352547031103721e-05,2.5057009958107352e-11,3.208096806723337e-08,4.810587695963286e-09,6.4658679387479e-11,2.035702034002098e-12,7.635026102962716e-18,1.1702222239869055e-19,2.2949358080445992e-23,2.1775493797873856e-22
7.215083071014708e-08,0.0033257888,0.2,0.0,0.009596091813223124,0.1999560892283843,0.19999999999999868,0.1999263870034756,0.19996974296816603,2.1920221693863242e-13,4.156780271549082e-11,6.991608045614731e-21,1.5041082645658127e-20,8.778418526673488e-05,5.0368672490032397e-08,2.6390771064329554e-12,3.0257113856934892e-05,5.042590644457797e-08,7.352548813864857e-05,2.516346700899759e-11,3.212802920169837e-08,4.820491548599578e-09,6.496258880498717e-11,2.0490439327917257e-12,7.68506637707899e-18,1.175759760170484e-19,2.3123811700321454e-23,2.224597712376712e-22
7.243347768866929e-08,0.0033257888,0.2,0.0,0.009596091739784762,0.1999560891989197,0.19999999999999865,0.19992638692847242,0.19996974296912165,2.2175230103760478e-13,4.1975650457356474e-11,7.07398562149638e-21,1.5287448192500616e-20,8.778418464612315e-05,5.036836512173224e-08,2.6440483578811552e-12,3.0257113625456343e-05,5.042620624021113e-08,7.352550547242188e-05,2.5269596849420672e-11,3.217473541456952e-08,4.830322133808571e-09,6.526560533154885e-11,2.062379655937093e-12,7.735083392135604e-18,1.181281393278012e-19,2.3298543156047432e-23,2.2724158450841486e-22
7.268785996933929e-08,0.0033257888,0.2,0.0,0.009596091674449922,0.19995608917257715,0.19999999999999862,0.19992638686173553,0.19996974296998155,2.2406108290053834e-13,4.234424415894197e-11,7.148583469303006e-21,1.5511410060437194e-20,8.77841840942083e-05,5.036808729174522e-08,2.6485048887887586e-12,3.025711341960646e-05,5.0426477318792226e-08,7.352552066845777e-05,2.5364833195960362e-11,3.2216469787215146e-08,4.8391074442342805e-09,6.553755390204983e-11,2.0743761635171124e-12,7.780077484254965e-18,1.1862372141958156e-19,2.3456035418140215e-23,2.3161170548777524e-22
7.294224225000929e-08,0.0033257888,0.2,0.0,0.009596091609817094,0.19995608914639978,0.1999999999999986,0.1999263867957064,0.19996974297084127,2.2638283747462484e-13,4.271428314578659e-11,7.223615039901587e-21,1.5737493856059948e-20,8.778418354841801e-05,5.036780832923999e-08,2.6529447746171007e-12,3.0257113215950705e-05,5.0426749589915495e-08,7.352553549700528e-05,2.5459803138189505e-11,3.225792082708848e-08,4.847834201796521e-09,6.580877394662707e-11,2.086366995955523e-12,7.825050333459217e-18,1.1911800710534187e-19,2.361374605079997e-23,2.360454318179069e-22
7.319662453067929e-08,0.0033257888,0.2,0.0,0.009596091545869807,0.1999560891203866,0.19999999999999857,0.19992638673036828,0.1999697429717009,2.2871755273495e-13,4.3085762696376105e-11,7.299080128752507e-21,1.5965705823605273e-20,8.778418300860286e-05,5.036752823704851e-08,2.657368039236442e-12,3.0257113014439273e-05,5.042702305018227e-08,7.352554997241984e-05,2.555450606298814e-11,3.229909047970958e-08,4.8565027795143365e-09,6.607926307784166e-11,2.098351839095366e-12,7.870000723516052e-18,1.1961099123315293e-19,2.3771671924922842e-23,2.405433589632164e-22
7.345100681134928e-08,0.0033257888,0.2,0.0,0.009596091482592198,0.19995608909453647,0.19999999999999854,0.19992638666570528,0.1999697429725605,2.310652162991804e-13,4.34586780777662e-11,7.374978519978602e-21,1.619605211675671e-20,8.778418247461944e-05,5.036724701801907e-08,2.661774706987801e-12,3.0257112815051915e-05,5.0427297696190796e-08,7.352556410843042e-05,2.5648941377898583e-11,3.233998067668907e-08,4.865113548502959e-09,6.634901898083246e-11,2.1103303816930715e-12,7.914927486710958e-18,1.201026693739405e-19,2.3929809931994247e-23,2.451060840298811e-22
7.370538909201928e-08,0.0033257888,0.2,0.0,0.00959609141996906,0.19995608906884837,0.1999999999999985,0.19992638660170184,0.19996974297342007,2.3342581543027505e-13,4.383302454589931e-11,7.451309986446326e-21,1.6428538797677245e-20,8.778418194632988e-05,5.036696467501588e-08,2.6661648026768845e-12,3.025711261772636e-05,5.042757352453612e-08,7.35255779181603e-05,2.574310851093676e-11,3.238059333581501e-08,4.873666877971156e-09,6.661803941263761e-11,2.1223023154141675e-12,7.959829465961327e-18,1.2059303722801107e-19,2.4088156983476005e-23,2.4973420574551784e-22
7.395977137268928e-08,0.0033257888,0.2,0.0,0.009596091357985748,0.19995608904332124,0.19999999999999848,0.1999263865383433,0.19996974297427972,2.3579933704038286e-13,4.4208797346060016e-11,7.528074289881956e-21,1.6663171836694448e-20,8.778418142360158e-05,5.036668121091852e-08,2.6705383515652793e-12,3.025711242242524e-05,5.042785053181022e-08,7.352559141415735e-05,2.5837006910321245e-11,3.2420930361177774e-08,4.882163135217394e-09,6.688632220121981e-11,2.1342673348270115e-12,8.00470551985748e-18,1.2108209069364971e-19,2.4246710011041645e-23,2.5442832442955063e-22
7.421415365335928e-08,0.0033257888,0.2,0.0,0.009596091296628192,0.199956089017954,0.19999999999999846,0.1999263864756153,0.1999697429751394,2.381857676946422e-13,4.458599171331457e-11,7.605271180985029e-21,1.689995711257553e-20,8.778418090630701e-05,5.036639662862134e-08,2.6748953793620158e-12,3.0257112229091104e-05,5.0428128714602034e-08,7.352560460842237e-05,2.5930636044210684e-11,3.246099364329079e-08,4.890602685626557e-09,6.715386524452202e-11,2.1462251373964197e-12,8.04955450774128e-18,1.2156982564165235e-19,2.4405465967040754e-23,2.5918904196423642e-22
7.446853593402928e-08,0.0033257888,0.2,0.0,0.00959609123588283,0.1999560889927457,0.19999999999999843,0.1999263864135042,0.1999697429759992,2.4058509361460373e-13,4.4964602872901276e-11,7.68290039953091e-21,1.7138900412707414e-20,8.77841803943237e-05,5.036611093103303e-08,2.679235912216014e-12,3.0257112037694313e-05,5.0428408069497496e-08,7.352561751243296e-05,2.6023995400469467e-11,3.250078505919808e-08,4.898985892667601e-09,6.742066650962344e-11,2.158175423477468e-12,8.094375310955415e-18,1.2205623823689047e-19,2.456442182456677e-23,2.6401696176860757e-22
7.472291821469927e-08,0.0033257888,0.2,0.0,0.009596091175736633,0.19995608896769518,0.1999999999999984,0.19992638635199678,0.19996974297685918,2.4299730068156727e-13,4.534462604060623e-11,7.760961674470839e-21,1.7380007433100685e-20,8.778417988753375e-05,5.036582412107621e-08,2.683559976708875e-12,3.0257111848182854e-05,5.042868859307954e-08,7.352563013716579e-05,2.6117084486441114e-11,3.254030647257795e-08,4.90731311789178e-09,6.76867240319237e-11,2.1701178963091605e-12,8.139166810495299e-18,1.2254132460084944e-19,2.472357457732269e-23,2.6891268877310945e-22
7.497730049536927e-08,0.0033257888,0.2,0.0,0.009596091116177038,0.19995608894280148,0.19999999999999837,0.1999263862910804,0.19996974297771927,2.454223744400241e-13,4.572605642314781e-11,7.839454724035152e-21,1.7623283778249504e-20,8.778417938582377e-05,5.0365536201686856e-08,2.6878675998474427e-12,3.0257111660527665e-05,5.04289702819283e-08,7.352564249311837e-05,2.620990282871565e-11,3.2579559733849195e-08,4.915584720931132e-09,6.795203591430448e-11,2.182052262007636e-12,8.183927911553914e-18,1.2302508117775109e-19,2.488292123950649e-23,2.738768293933403e-22
7.523168277603927e-08,0.0033257888,0.2,0.0,0.009596091057191974,0.19995608891806355,0.19999999999999835,0.19992638623074277,0.1999697429785796,2.478603001011707e-13,4.610888921856623e-11,7.9183792558385e-21,1.7868734961171354e-20,8.778417888908464e-05,5.0365247175814e-08,2.692158809056315e-12,3.0257111474680054e-05,5.0429253132621006e-08,7.352565459033102e-05,2.630244997289335e-11,3.261854668027908e-08,4.9238010594972314e-09,6.821660032627821e-11,2.1939782295590573e-12,8.22865751426005e-18,1.2350750429602036e-19,2.5042458845884187e-23,2.789099915031501e-22
7.548606505670927e-08,0.0033257888,0.2,0.0,0.009596090998769789,0.19995608889348035,0.19999999999999832,0.19992638617097208,0.1999697429794402,2.5031106254640095e-13,4.649311961660656e-11,7.997734966984516e-21,1.811636640338652e-20,8.778417839721132e-05,5.0364957046419143e-08,2.696433632170437e-12,3.025711129061318e-05,5.042953714173221e-08,7.352566643840741e-05,2.6394725483351436e-11,3.2657269136089523e-08,4.9319624893803645e-09,6.848041550314702e-11,2.205895510812218e-12,8.273354547374206e-18,1.239885906693764e-19,2.5202184451805246e-23,2.8401278440782307e-22
7.574044733737927e-08,0.0033257888,0.2,0.0,0.009596090940899284,0.19995608886905086,0.1999999999999983,0.19992638611175712,0.19996974298030099,2.52774646330751e-13,4.687874279909262e-11,8.077521544169182e-21,1.836618343507126e-20,8.778417791010272e-05,5.036466581647591e-08,2.700692097427907e-12,3.025711110828228e-05,5.042982230583373e-08,7.352567804653423e-05,2.6486728943015417e-11,3.2695728912561186e-08,4.940069364449104e-09,6.874347974517825e-11,2.2178038204710107e-12,8.318017929811251e-18,1.2446833682458093e-19,2.5362095133261475e-23,2.8918581881756694e-22
7.599482961804926e-08,0.0033257888,0.2,0.0,0.009596090883569641,0.19995608884477414,0.19999999999999826,0.19992638605308685,0.19996974298116216,2.5525103568632567e-13,4.72657539402949e-11,8.157738663783588e-21,1.8618191294991513e-20,8.778417742766148e-05,5.036437348896966e-08,2.70493423346285e-12,3.025711092766225e-05,5.043010862149482e-08,7.352568942349945e-05,2.6578459953133274e-11,3.273392780813599e-08,4.948122036650285e-09,6.900579141678971e-11,2.229702876086601e-12,8.362646614896617e-18,1.249467397553762e-19,2.5522187986800258e-23,2.944297068211059e-22
7.624921189871926e-08,0.0033257888,0.2,0.0,0.009596090826770456,0.1999560888206491,0.19999999999999823,0.19992638599495077,0.19996974298202355,2.577402145257208e-13,4.765414820729465e-11,8.238385992016739e-21,1.8872395130696685e-20,8.778417694979376e-05,5.036408006689697e-08,2.7091600692984054e-12,3.0257110748711578e-05,5.0430396085282264e-08,7.352570057771032e-05,2.6669918133051e-11,3.277186760851892e-08,4.9561208560093e-09,6.926734894574006e-11,2.2415923980494384e-12,8.407239539323646e-18,1.2542379616845188e-19,2.5682460129588895e-23,2.997450618592316e-22
7.650359417938926e-08,0.0033257888,0.2,0.0,0.009596090770491679,0.19995608879667479,0.1999999999999982,0.19992638593733872,0.19996974298288533,2.602421664454452e-13,4.804392076034438e-11,8.319463184958235e-21,1.9128799998410293e-20,8.778417647640928e-05,5.036378555326539e-08,2.7133696343397435e-12,3.0257110571406796e-05,5.043068469376036e-08,7.352571151721017e-05,2.6761103119989734e-11,3.280955008677904e-08,4.96406617063074e-09,6.952815082232424e-11,2.253472109580929e-12,8.451795681753844e-18,1.2589950334417213e-19,2.5842908699315566e-23,3.0513249869830474e-22
7.675797646005926e-08,0.0033257888,0.2,0.0,0.009596090714723641,0.19995608877285018,0.19999999999999818,0.19992638588024098,0.19996974298374748,2.627568747293299e-13,4.8435066753223536e-11,8.400969888700684e-21,1.9387410863330808e-20,8.778417600742094e-05,5.03634899510929e-08,2.7175629583671985e-12,3.02571103957095e-05,5.043097444349114e-08,7.35257222496948e-05,2.6852014568824813e-11,3.284697700344938e-08,4.9719583266993435e-09,6.978819559857617e-11,2.26534173672501e-12,8.49631399536799e-18,1.2637385814703488e-19,2.6003530854304437e-23,3.1059263340379647e-22
