Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107)
5.279048846318436e-09,0.0004434385066666667,0.2,0.0,1.757500313491602e-05,0.1999984514700518,0.1987179134675647,0.2000000084924169,0.19999771911958517,2.855168258382094e-19,3.4101686312523425e-15,1.7925772573975536e-17,1.634906172178115e-25,3.1147210816844964e-06,9.378577409760543e-19,1.1394710823242875e-14,2.2717608867223325e-06,0.0012820768369746298,6.259141192991456e-10,5.755521251550402e-10,1.0539502225955388e-14,1.1903102302147735e-12,9.741859773456882e-21,3.857591367455667e-15,1.9664113620017308e-19,9.444672364590536e-25,2.6143085752328213e-16,8.484177084895571e-16,3.5232700392062624e-13,4.757631044178022e-15,2.177178802169293e-17,8.689346928284514e-15,5.519201378132268e-21
5.2863641386625455e-09,0.0004434385066666667,0.2,0.0,1.7510341194061838e-05,0.19999845491261814,0.19871783335747661,0.20000000849607505,0.1999977276797982,2.8650988441695558e-19,3.4140969119424175e-15,1.8006048390617943e-17,1.6414529569544485e-25,3.1078381551910815e-06,9.310877368788542e-19,1.1326494208857457e-14,2.2631993241384377e-06,0.0012821569452197395,6.236073476472928e-10,5.760448715012195e-10,1.0507813552842045e-14,1.188645584313479e-12,9.731968991923037e-21,3.863967732790649e-15,1.967202867178465e-19,9.415874168707283e-25,2.621022757198716e-16,8.495464803477707e-16,3.528815945769248e-13,4.779613510145057e-15,2.1837683629631445e-17,8.71737145843865e-15,5.52673518862087e-21
5.293679431006655e-09,0.0004434385066666667,0.2,0.0,1.7446093449686644e-05,0.199998458341268,0.1987177537442983,0.20000000849971292,0.19999773618514655,2.8750458128630727e-19,3.4180208969257015e-15,1.8086528115467126e-17,1.6480079525835207e-25,3.100983051635401e-06,9.24386248072554e-19,1.1258960831202e-14,2.2546926317144272e-06,0.0012822365565612645,6.213153560637271e-10,5.765368379066702e-10,1.0476322520251696e-14,1.1869881007926338e-12,9.722133710922722e-21,3.8703399801866395e-15,1.9679805728653236e-19,9.532589016316005e-25,2.627738669206034e-16,8.506726508463708e-16,3.534357544034589e-13,4.801651833603689e-15,2.190368383005462e-17,8.745421392506814e-15,5.534233533644148e-21
5.300994723350764e-09,0.0004434385066666667,0.2,0.0,1.7382257223414003e-05,0.19999846175607605,0.19871767462484707,0.20000000850333075,0.1999977446359849,2.885009153910874e-19,3.4219406055425052e-15,1.8167211801271243e-17,1.654571108777751e-25,3.094155621772428e-06,9.177525032102203e-19,1.1192103868783217e-14,2.2462404546193172e-06,0.0012823156741817502,6.190380491309519e-10,5.770280275853808e-10,1.0444813319618097e-14,1.1853377850758376e-12,9.712297394790733e-21,3.876708124736322e-15,1.9687445410732537e-19,9.550493319539719e-25,2.634456302006419e-16,8.517962426032923e-16,3.53989483761538e-13,4.823746014820303e-15,2.1969789504851177e-17,8.773496594143353e-15,5.541696377699306e-21
5.3083100156948735e-09,0.0004434385066666667,0.2,0.0,1.7318829854212816e-05,0.1999984651571164,0.19871759599596114,0.2000000085069287,0.19999775303266584,2.8949888567967525e-19,3.4258560531254365e-15,1.824809950050976e-17,1.66114237536409e-25,3.087355717297069e-06,9.11185762621835e-19,1.1125916563188901e-14,2.2378424403195646e-06,0.001282394301243158,6.16775331680934e-10,5.775184436019529e-10,1.041343947251437e-14,1.1836946423125065e-12,9.702499406650448e-21,3.883072179397175e-15,1.9694948397876274e-19,9.350312582967192e-25,2.6411756461348107e-16,8.529172781613859e-16,3.5454278301697624e-13,4.8458960539965666e-15,2.203600154067563e-17,8.801596927239596e-15,5.5491239220663326e-21
5.315625308038983e-09,0.0004434385066666667,0.2,0.0,1.725580869828496e-05,0.1999984685444629,0.19871751785449876,0.20000000851050684,0.19999776137553943,2.9049849110400004e-19,3.429767257082826e-15,1.832919126539347e-17,1.6677217022993234e-25,3.0805831908378545e-06,9.046852812299805e-19,1.1060392218681063e-14,2.2294982385642215e-06,0.0012824724408869996,6.145271092069476e-10,5.780080890857681e-10,1.0382378727819054e-14,1.182058677380392e-12,9.692788387572268e-21,3.889432158022747e-15,1.970231534233978e-19,9.45125481025383e-25,2.6478966919804373e-16,8.540357799877373e-16,3.5509565254004723e-13,4.868101951279295e-15,2.2102320828896243e-17,8.829722255915516e-15,5.556516395223876e-21
5.322940600383092e-09,0.0004434385066666667,0.2,0.0,1.7193191128953338e-05,0.19999847191818873,0.1987174401973388,0.20000000851406532,0.19999776966495378,2.914997306195582e-19,3.4336742368478318e-15,1.8410487147858974e-17,1.674309039668749e-25,3.0738378959510626e-06,8.982503265293575e-19,1.099552420178716e-14,2.2212075013701847e-06,0.0012825500962344695,6.122932883013077e-10,5.784969672476693e-10,1.0351334103848235e-14,1.1804298948881456e-12,9.683082832525515e-21,3.895788076358927e-15,1.9709546855763366e-19,9.585025830856633e-25,2.654619430116249e-16,8.551517704730069e-16,3.5564809270538313e-13,4.890363706757976e-15,2.2168748265548138e-17,8.857872444518246e-15,5.5638736915990806e-21
5.3302558927272015e-09,0.0004434385066666667,0.2,0.0,1.7130974536551985e-05,0.19999847527836667,0.19871736302138013,0.20000000851760424,0.19999777790125445,2.925026031856542e-19,3.4375770092710502e-15,1.8491987199574557e-17,1.6809043376818962e-25,3.0671196871137826e-06,8.918801590929728e-19,1.093130594088886e-14,2.212969883007547e-06,0.0012826272703865766,6.100737757742797e-10,5.789850811994988e-10,1.0320307349232418e-14,1.1788082991755099e-12,9.673386711898993e-21,3.902139948535341e-15,1.971664361630603e-19,9.304641235777947e-25,2.661343851497866e-16,8.562652719307935e-16,3.562001038920587e-13,4.912681320461659e-15,2.223528475128425e-17,8.886047357629912e-15,5.5711959460831066e-21
5.337571185071311e-09,0.0004434385066666667,0.2,0.0,1.7069156328316295e-05,0.19999847862506914,0.19871728632354185,0.2000000085211238,0.199997786084785,2.9350710776547573e-19,3.4414755926486155e-15,1.8573691471950672e-17,1.6875075466855026e-25,3.060428419717439e-06,8.855740561510677e-19,1.0867730925813853e-14,2.2047850399850325e-06,0.0012827039664242746,6.078684787106935e-10,5.794724340843316e-10,1.0289654222809883e-14,1.1771938943141456e-12,9.66379825920456e-21,3.908487788875611e-15,1.972360630518362e-19,9.392599915229483e-25,2.66806994727865e-16,8.573763065970194e-16,3.567516864836013e-13,4.935054792369603e-15,2.2301931191305276e-17,8.914246860066495e-15,5.578483523286443e-21
5.34488647741542e-09,0.0004434385066666667,0.2,0.0,1.7007733928272755e-05,0.19999848195836795,0.19871721010076282,0.20000000852462407,0.19999779421588654,2.9451324332615526e-19,3.4453700079935254e-15,1.8655600016148693e-17,1.6941186171632428e-25,3.0537639500624574e-06,8.793313486865237e-19,1.080479270742594e-14,2.196652631035544e-06,0.0012827801874085926,6.056773055019921e-10,5.799590291545221e-10,1.0259101449432461e-14,1.1755866841113104e-12,9.654233694166182e-21,3.914831614413032e-15,1.9730435534484878e-19,9.724592048253107e-25,2.674797708695239e-16,8.584848966293419e-16,3.5730284086794016e-13,4.9574841224132986e-15,2.2368688495297462e-17,8.942470816883956e-15,5.585736288125745e-21
5.3522017697595295e-09,0.0004434385066666667,0.2,0.0,1.694670477713092e-05,0.1999984852783346,0.19871713435000177,0.20000000852810523,0.19999780229489825,2.955210088387022e-19,3.4492602709795735e-15,1.8737712883081646e-17,1.7007374997204588e-25,3.047126135351715e-06,8.731512986621274e-19,1.0742484897212266e-14,2.1885723171017815e-06,0.0012828559363807638,6.035001650334929e-10,5.804448694834649e-10,1.0228389229074821e-14,1.173986672111848e-12,9.644631033141218e-21,3.9211714394065505e-15,1.973713196787452e-19,9.284182405035854e-25,2.6815271270213124e-16,8.595910641065841e-16,3.5785356743730564e-13,4.979969310465274e-15,2.2435557577383486e-17,8.970719093389008e-15,5.592954227598961e-21
5.359517062103639e-09,0.0004434385066666667,0.2,0.0,1.6886066332176562e-05,0.19999848858504005,0.19871705906823717,0.2000000085315674,0.19999781032215683,2.965304032779278e-19,3.4531463977199947e-15,1.882003012341307e-17,1.7073641451034866e-25,3.0405148336834144e-06,8.670331727252324e-19,1.0680801166869e-14,2.1805437613219724e-06,0.001282931216362353,6.013369659625114e-10,5.809299581256087e-10,1.0198065658432279e-14,1.1723938615975373e-12,9.635149512031865e-21,3.927507277031616e-15,1.9743696313750107e-19,9.208580859510302e-25,2.688258193569085e-16,8.606948310281896e-16,3.584038665881839e-13,5.002510356351656e-15,2.250253935606856e-17,8.998991555126329e-15,5.600137892284008e-21
5.366832354447748e-09,0.0004434385066666667,0.2,0.0,1.6825816067163287e-05,0.19999849187855484,0.19871698425246687,0.20000000853501065,0.19999781829799695,2.9754142562261964e-19,3.4570284121212395e-15,1.8902551787560823e-17,1.7139985042115664e-25,3.033929904046084e-06,8.609763926011374e-19,1.0619735247886848e-14,2.1725666290156804e-06,0.0012830060303553863,5.991876182640675e-10,5.814142984097577e-10,1.0168078665305258e-14,1.1708082555892343e-12,9.625750559855307e-21,3.933839146134903e-15,1.975012919515104e-19,9.94857180496965e-25,2.694990899939935e-16,8.6179621931369625e-16,3.5895373872127905e-13,5.025107259861958e-15,2.2569634754174583e-17,9.02728806787355e-15,5.607287218366614e-21
5.3741476467918575e-09,0.0004434385066666667,0.2,0.0,1.676595147220561e-05,0.19999849515894902,0.19871690989970822,0.2000000085384352,0.1999978262227511,2.985540748556801e-19,3.46090633117515e-15,1.8985277925704767e-17,1.7206405280647472e-25,3.027371206313061e-06,8.549802442740844e-19,1.0559280931134033e-14,2.1646405876697137e-06,0.001283080381342475,5.970520330422231e-10,5.818978934597323e-10,1.0137719987373136e-14,1.1692298568508522e-12,9.616249464453713e-21,3.940167062615042e-15,1.9756431251859743e-19,9.375812189779527e-25,2.701725238016053e-16,8.628952508022324e-16,3.5950318424150055e-13,5.0477600207266164e-15,2.2636844698780684e-17,9.05560849766904e-15,5.614401885264139e-21
5.381462939135967e-09,0.0004434385066666667,0.2,0.0,1.6706470053675256e-05,0.19999849842629233,0.19871683600699785,0.20000000854184105,0.1999978340967496,2.9956834996392156e-19,3.4647801660817017e-15,1.9068208587791444e-17,1.7272901678182884e-25,3.0208386012345368e-06,8.490439217548141e-19,1.0499432066439595e-14,2.156765306924118e-06,0.0012831542722869435,5.94930120602715e-10,5.823807461581897e-10,1.0107566164639593e-14,1.1676586678897507e-12,9.606835964393577e-21,3.946491036966582e-15,1.9762603214784361e-19,8.762741541754218e-25,2.708461199520031e-16,8.639919472520327e-16,3.600522035579602e-13,5.070468638626809e-15,2.2704170121170156e-17,9.083952710805644e-15,5.6214825955552825e-21
5.388778231480076e-09,0.0004434385066666667,0.2,0.0,1.6647369334095315e-05,0.19999850168065397,0.19871676257139165,0.20000000854522845,0.19999784192032058,3.0058424993819084e-19,3.4686499435381544e-15,1.9151343823536124e-17,1.7339473748050377e-25,3.0143319504321047e-06,8.4316695161647e-19,1.0440182562179431e-14,2.1489404585582683e-06,0.0012832277061329519,5.928217920806934e-10,5.828628598904328e-10,1.0078198716349798e-14,1.1660946909564721e-12,9.597626270334396e-21,3.952811089432403e-15,1.9768645732887692e-19,1.0233171458511747e-24,2.715198776285753e-16,8.650863303399763e-16,3.606007970838872e-13,5.0932331132273865e-15,2.2771611956773553e-17,9.112320573802095e-15,5.6285296223050604e-21
5.3960935238241855e-09,0.0004434385066666667,0.2,0.0,1.6588646852033547e-05,0.19999850492210267,0.19871668958996433,0.2000000085485975,0.1999978496937902,3.016017737737225e-19,3.4725156868037437e-15,1.9234683682427563e-17,1.7406121004853798e-25,3.0078511163951986e-06,8.373487202449775e-19,1.0381526384856985e-14,2.1411657164770406e-06,0.0012833006858056237,5.907269609251267e-10,5.833442379947646e-10,1.004838662914169e-14,1.1645379280483928e-12,9.588274220394915e-21,3.959127240584892e-15,1.9774559412831044e-19,9.86535606135392e-25,2.721937960732241e-16,8.661784216611438e-16,3.6114896523656544e-13,5.116053444140921e-15,2.283917114510964e-17,9.140711953441776e-15,5.635542184505986e-21
5.403408816168295e-09,0.0004434385066666667,0.2,0.0,1.653030016200125e-05,0.19999850815070683,0.19871661705980978,0.20000000855194824,0.19999785741748224,3.026209204697147e-19,3.4763773976195313e-15,1.9318228213731577e-17,1.7472842964256552e-25,3.001395962472835e-06,8.315882639808344e-19,1.0323457558679977e-14,2.133440756697075e-06,0.0012833732142111664,5.886455395584227e-10,5.838248830560215e-10,1.0018147642771605e-14,1.1629883809129295e-12,9.578858788398748e-21,3.965439496042365e-15,1.9780344995063344e-19,7.83604324277599e-25,2.72867874504288e-16,8.672682427283944e-16,3.6169670843738546e-13,5.138929630908813e-15,2.290684862972541e-17,9.169126716792532e-15,5.642520840616609e-21
5.410724108512404e-09,0.0004434385066666667,0.2,0.0,1.647232683435184e-05,0.1999985113665345,0.1987165449780404,0.20000000855528088,0.1999978650917188,3.036416890291776e-19,3.480235099962052e-15,1.940197746649143e-17,1.753963914397352e-25,2.99496635286579e-06,8.258851653734434e-19,1.0265970165147388e-14,2.1257652573331327e-06,0.0012834452942369944,5.865774395881255e-10,5.843047983130912e-10,9.989269119409597e-15,1.1614460510468447e-12,9.56981960438269e-21,3.971747873743503e-15,1.978600317443938e-19,1.0273553422999523e-24,2.735421121074713e-16,8.683558149719603e-16,3.6224402711173776e-13,5.161861673076913e-15,2.2974645358139383e-17,9.197564731135317e-15,5.6494666588628634e-21
5.4180394008565135e-09,0.0004434385066666667,0.2,0.0,1.6414724455173557e-05,0.19999851456965304,0.19871647334178752,0.2000000085585955,0.1999978727168194,3.0466407845992186e-19,3.484088835410336e-15,1.948593148953526e-17,1.760650906342863e-25,2.9885621526255774e-06,8.202390732464131e-19,1.0209058342635025e-14,2.118138898584541e-06,0.0012835169287518506,5.845225764694786e-10,5.847839876921699e-10,9.960498475215523e-15,1.1599109396965601e-12,9.560748013973172e-21,3.978052405611214e-15,1.9791534520437016e-19,1.14343767697734e-24,2.7421650818396985e-16,8.694411597390654e-16,3.627909216888903e-13,5.184849570174398e-15,2.3042562281789304e-17,9.226025863991828e-15,5.65637852981601e-21
5.425354693200623e-09,0.0004434385066666667,0.2,0.0,1.6357490626188554e-05,0.19999851776012953,0.19871640214820083,0.2000000085618923,0.1999978802931019,3.056880877741768e-19,3.487938596736911e-15,1.957009033148487e-17,1.7673452242487543e-25,2.9821832276485056e-06,8.146488124642884e-19,1.015271628596326e-14,2.110561362721715e-06,0.00128358812060593,5.824808659911594e-10,5.852624535471374e-10,9.929998115065827e-15,1.158383047862826e-12,9.551268277636087e-21,3.984353093532851e-15,1.9796939760488038e-19,6.3441981945418165e-25,2.74891062044496e-16,8.705242982935563e-16,3.6333739260218553e-13,5.2078933216140935e-15,2.31106003559647e-17,9.254509983226218e-15,5.663256041998333e-21
5.432669985544732e-09,0.0004434385066666667,0.2,0.0,1.6300622964658632e-05,0.19999852093803078,0.1987163313944486,0.20000000856517128,0.19999788782088185,3.0671371598729998e-19,3.4917843841391943e-15,1.965445404074967e-17,1.7740468202959534e-25,2.975829444662702e-06,8.091138147518526e-19,1.0096938245978605e-14,2.103032334072768e-06,0.0012836588726309968,5.804522197351701e-10,5.85740198277127e-10,9.90090806093631e-15,1.156862376304394e-12,9.542233003826873e-21,3.990649940777208e-15,1.980221966082226e-19,8.894828893084835e-25,2.7556577283446276e-16,8.716052518155544e-16,3.6388344028894195e-13,5.230992926803433e-15,2.3178760539744332e-17,9.283016956933103e-15,5.670101431450582e-21
5.4399852778888415e-09,0.0004434385066666667,0.2,0.0,1.6244119103279216e-05,0.19999852410342292,0.19871626107771728,0.2000000085684326,0.19999789530047288,3.0774096211954237e-19,3.4956262724564433e-15,1.9739022665527813e-17,1.7807556469629782e-25,2.9695006712273e-06,8.036342233402695e-19,1.004171852915663e-14,2.0955514990102362e-06,0.0012837291876405033,5.78436553388013e-10,5.862172268029912e-10,9.873967424551642e-15,1.1553489255350022e-12,9.533669721312657e-21,3.996942998084875e-15,1.9807374755859222e-19,1.5322163379777187e-24,2.762406398550798e-16,8.726840414011305e-16,3.644290651900368e-13,5.254148385232224e-15,2.3247043795970257e-17,9.311546653355864e-15,5.676914342863931e-21
5.44656904099854e-09,0.0004434385066666667,0.2,0.0,1.6193574732942098e-05,0.19999852694163503,0.19871619816400127,0.2000000085713529,0.19999790199116083,3.0866686615605534e-19,3.499080667352704e-15,1.98153096702962e-17,1.786799733912762e-25,2.9638260495100683e-06,7.987488247569597e-19,9.99249348908069e-15,2.0888596953942655e-06,0.0012837920998114126,5.766334865772557e-10,5.866459433251587e-10,9.846971428292373e-15,1.1539929938449149e-12,9.525255560989324e-21,4.002603527556372e-15,1.981190827032692e-19,8.78272181713345e-25,2.7684815348908765e-16,8.73653119230425e-16,3.649197664880441e-13,5.275036051831196e-15,2.3308604752389296e-17,9.337242699461022e-15,5.6830160093399165e-21
5.453152804108239e-09,0.0004434385066666667,0.2,0.0,1.614332143139839e-05,0.19999852976981577,0.19871613559998255,0.20000000857425895,0.1999979086432938,3.095940792135822e-19,3.502531885221083e-15,1.989176273046574e-17,1.792849604608572e-25,2.958171483537188e-06,7.939066327980827e-19,9.943712050586605e-15,2.0822064504088036e-06,0.0012838546622893391,5.748408051199817e-10,5.870740830286994e-10,9.820129675591785e-15,1.1526429112461789e-12,9.516962926587277e-21,4.0082609870195865e-15,1.9816341836932039e-19,8.506018265979332e-25,2.774557929204903e-16,8.746204765506888e-16,3.6541012601904136e-13,5.2959689585039136e-15,2.3370266887577286e-17,9.362956949056626e-15,5.689091468591977e-21
5.4597365672179375e-09,0.0004434385066666667,0.2,0.0,1.6093357504553478e-05,0.19999853258801267,0.1987160733836477,0.20000000857715108,0.19999791525709634,3.1052260058398493e-19,3.5059799254359993e-15,1.9968381880781022e-17,1.798905224604237e-25,2.9525368784642446e-06,7.89107885939198e-19,9.895370177006817e-15,2.075591539614575e-06,0.0012839168770877188,5.730584471312493e-10,5.875016476380714e-10,9.795322526115456e-15,1.1512986776139507e-12,9.509154761211412e-21,4.0139153852600515e-15,1.9820675808213103e-19,1.1597307030756026e-24,2.7806355717779344e-16,8.755861285651359e-16,3.6590014411100943e-13,5.316947104733121e-15,2.3432030910806682e-17,9.388689306735582e-15,5.695141200024494e-21
5.465661954016666e-09,0.0004434385066666667,0.2,0.0,1.6048635993551212e-05,0.19999853511589274,0.19871601768456124,0.20000000857974207,0.19999792117693044,3.1135938784231285e-19,3.5090804950835894e-15,2.0037481151694026e-17,1.8043601699506914e-25,2.9474827225097334e-06,7.848255460753282e-19,9.852235011013999e-15,2.069670711188924e-06,0.0012839725747949059,5.714631052452792e-10,5.878859673329298e-10,9.772078990599719e-15,1.1500938679854462e-12,9.50187243703814e-21,4.019001753795185e-15,1.9824491689474966e-19,7.497968914155524e-25,2.7861065119384586e-16,8.764537698621033e-16,3.6634086873666947e-13,5.33586611577232e-15,2.3487706234174847e-17,9.411863832251013e-15,5.7005625801859454e-21
