Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114)
4.748679308139979e-11,0.0033257888,0.2,0.0,0.009651711753816076,0.19998228452987887,0.1999297205979219,0.1999998831239335,0.1999697431263095,3.1652609192627076e-19,7.071804476484112e-17,1.3059209984947495e-21,5.4900717750409616e-30,3.543210316871608e-05,3.933641843544585e-11,4.697646366469232e-13,3.0256263464625092e-05,7.027877620204501e-05,1.1744489192036594e-07,5.54492520446672e-11,8.961371815370529e-14,1.5058913030391643e-12,6.6752470135092676e-21,4.947369080143466e-15,7.443330820101603e-21,3.490600133099704e-22,2.272254544651776e-20,9.813739286362844e-25,5.979496130011176e-16,5.054793023411062e-22,2.8960538490265776e-23,4.866907406629215e-21,2.536708492168339e-22,2.375708395091585e-25,1.7696102457503992e-28,7.70644580956042e-29,4.573703558643351e-27,1.8297598184417455e-26,8.584399762332461e-24,2.3824830097124463e-30,1.012690335813785e-29,3.945996897335014e-29
4.775796323805014e-11,0.0033257888,0.2,0.0,0.009651178250177115,0.1999821957739922,0.1999293694013364,0.1999998831200237,0.19996973834086917,3.228517123328776e-19,7.193588080645949e-17,1.3500916342916793e-21,5.717260173741847e-30,3.560962818757905e-05,3.9094727954197155e-11,4.750211346628077e-13,3.0261041825883693e-05,7.062996457254155e-05,1.1745610929736755e-07,5.634864208896729e-11,9.007610106595264e-14,1.5133833842355336e-12,6.6575438528997564e-21,5.013936507415474e-15,7.581682608216932e-21,2.745093262601888e-23,2.343957229532313e-20,1.0319777524884005e-24,6.100505556393361e-16,5.283994940143281e-22,3.0249799875938296e-23,5.080201403736664e-21,2.622388704482192e-22,2.4976743222929046e-25,1.873311640809585e-28,8.108855417359751e-29,4.800721952906911e-27,1.908517250096808e-26,8.928037609820305e-24,2.523130522104771e-30,1.0419257403248549e-29,4.0994773978724073e-29
4.800201637903545e-11,0.0033257888,0.2,0.0,0.009650699004392402,0.19998211605037963,0.1999290537672619,0.19999988311695815,0.1999697341848111,3.286184741429823e-19,7.304274255401753e-17,1.3908709344487191e-21,5.928523174082977e-30,3.5769087383893554e-05,3.88803625261601e-11,4.797726489509966e-13,3.0265191483811614e-05,7.094559122013179e-05,1.1746577747874108e-07,5.7165760318158534e-11,9.049123068395513e-14,1.5201085723184867e-12,6.877711480015394e-21,5.074353279119833e-15,7.707770180401723e-21,-1.7951056565386535e-22,2.4099855800515902e-20,1.0794359759353239e-24,6.210848457724438e-16,5.497730703630344e-22,3.1453158150090425e-23,5.27882934664309e-21,2.7014599056842116e-22,2.612020244725773e-25,1.971172087869559e-28,8.486362722405972e-29,5.013656429091868e-27,1.9818104749841005e-26,9.24690106931431e-24,2.6557999184483395e-30,1.0687824928201992e-29,4.241775608223522e-29
4.824606952002077e-11,0.0033257888,0.2,0.0,0.009650220614738504,0.19998203647556362,0.19992873855214446,0.19999988311431038,0.19996973016793881,3.3445565445270225e-19,7.416021100324933e-17,1.4326409535145066e-21,6.14639819280809e-30,3.5928249034547364e-05,3.86689201075676e-11,4.84543688605315e-13,3.0269201928573046e-05,7.126079887889043e-05,1.174750523024775e-07,5.7990163675089565e-11,9.0905401148175e-14,1.5268170995902381e-12,7.031270152707466e-21,5.135252674274092e-15,7.83536440466347e-21,2.3246908745199286e-21,2.4774510818318025e-20,1.1287708797473046e-24,6.322564078936919e-16,5.718732984490366e-22,3.2698536697427153e-23,5.483942915886935e-21,2.782424665883372e-22,2.730850519322003e-25,2.073498482669182e-28,8.878906380808683e-29,5.2350520166780934e-27,2.0574491881137544e-26,9.575069602688265e-24,2.794462967648235e-30,1.0961945645308197e-29,4.3881167389162626e-29
4.849012266100608e-11,0.0033257888,0.2,0.0,0.009649743077830713,0.1999819570498849,0.19992842375541883,0.19999988311206954,0.19996972628676224,3.4036383386608146e-19,7.528844417395836e-17,1.4754202521465448e-21,6.371058020162267e-30,3.60871124577486e-05,3.8460337889638283e-11,4.893342027284403e-13,3.0273076650416564e-05,7.157558811420553e-05,1.1748394464434182e-07,5.882187269912476e-11,9.131861475151564e-14,1.5335090550462075e-12,7.015568153182846e-21,5.196647902640918e-15,7.964478401323328e-21,2.7634038605765986e-23,2.5463865244766534e-20,1.180044573517957e-24,6.435665936407423e-16,5.947203990721153e-22,3.3987181387159966e-23,5.6957123407183476e-21,2.865318644860812e-22,2.8543125381394223e-25,2.1804654273154883e-28,9.286987118179077e-29,5.4652036471150044e-27,2.135493249797981e-26,9.912762044093467e-24,2.9393458249595535e-30,1.1240836116811254e-29,4.53859180600587e-29
4.8734175801991395e-11,0.0033257888,0.2,0.0,0.009649266390363587,0.19998187777368034,0.19992810937652034,0.19999988311022496,0.19996972253787718,3.463436020418675e-19,7.642708355997655e-17,1.5192276568755442e-21,6.602677905205958e-30,3.6245676979731946e-05,3.825455467678481e-11,4.941441405279896e-13,3.027681905348653e-05,7.18899594906112e-05,1.1749246508460014e-07,5.966090776610296e-11,9.17308737405017e-14,1.5401845266528129e-12,7.198727522225484e-21,5.2585389570247044e-15,8.095129926760893e-21,-1.2462366506869253e-21,2.6168078889455303e-20,1.233320827654397e-24,6.550167760778549e-16,6.183350432267348e-22,3.532036641979664e-23,5.914311276075926e-21,2.9501764986346927e-22,2.9825576228346894e-25,2.2922532468725213e-28,9.711119444442904e-29,5.7044149709198324e-27,2.216003659947731e-26,1.0260200747625697e-23,3.0906815338993376e-30,1.1525232399186131e-29,4.693293353015899e-29
4.897822894297671e-11,0.0033257888,0.2,0.0,0.00964879054910877,0.19998179864728266,0.19992779541488537,0.19999988310876635,0.1999697189179636,3.5239555615739717e-19,7.757631582551781e-17,1.5640822756032124e-21,6.841437311478795e-30,3.640394193475952e-05,3.805151085334299e-11,4.989734514509395e-13,3.028043245794889e-05,7.220391357179212e-05,1.1750062391605877e-07,6.050728908859259e-11,9.214218031576645e-14,1.5468436013551864e-12,7.388661942945692e-21,5.320928937933788e-15,8.22733925840835e-21,1.3047862688131275e-21,2.688735491877399e-20,1.2886651077706455e-24,6.666083503782073e-16,6.427383516459366e-22,3.669939633663232e-23,6.139916892031467e-21,3.037034076914572e-22,3.1157410961790235e-25,2.4090481407380072e-28,1.0151831969732003e-28,5.9529985557869224e-27,2.2990425897425135e-26,1.0617610574250655e-23,3.248710195136679e-30,1.181554288724735e-29,4.8523164076365795e-29
4.922228208396202e-11,0.0033257888,0.2,0.0,0.009648315550912947,0.1999817196710208,0.19992748186995113,0.19999988310768374,0.19996971542378333,3.5852029806263717e-19,7.873641128997668e-17,1.610003482317875e-21,7.087520167096554e-30,3.656190666508072e-05,3.785114835024757e-11,5.038220854057875e-13,3.0283920102062013e-05,7.251745092058772e-05,1.1750843115188062e-07,6.136103671614322e-11,9.255253663264569e-14,1.5534863650839557e-12,7.352460925273624e-21,5.383831658562628e-15,8.361119010173916e-21,-2.0179207761539825e-22,2.7622036187729195e-20,1.3461446100890959e-24,6.783427339542281e-16,6.679519048733072e-22,3.8125607743697096e-23,6.37270992974026e-21,3.125928621907578e-22,3.254022386989664e-25,2.531042336337961e-28,1.0609667618013552e-28,6.211276098229073e-27,2.3846734122410563e-26,1.0985219574767709e-23,3.413679137510208e-30,1.211093560146218e-29,5.015756533932991e-29
4.9466335224947337e-11,0.0033257888,0.2,0.0,0.009647841392695786,0.19998164084521938,0.19992716874115546,0.19999988310696737,0.19996971205217803,3.647184355029896e-19,7.990704019831316e-17,1.6570109238848455e-21,7.341114673172692e-30,3.671957052093629e-05,3.765341061113325e-11,5.086899926657158e-13,3.02872851441979e-05,7.283057209899618e-05,1.1751589653319044e-07,6.222217053557352e-11,9.296194480194779e-14,1.5601129027585037e-12,7.476266193447509e-21,5.447248038255928e-15,8.49648635677606e-21,-7.023295110120235e-22,2.8372298367917113e-20,1.4058282974209337e-24,6.902213662226455e-16,6.939977621202501e-22,3.9600369306903234e-23,6.612874729740398e-21,3.2168983320559807e-22,3.3975651752198064e-25,2.6584342488604754e-28,1.108518389285644e-28,6.479578650389312e-27,2.472960716523868e-26,1.1363260602118876e-23,3.585843089702486e-30,1.24120759719419e-29,5.183713980052778e-29
4.971038836593265e-11,0.0033257888,0.2,0.0,0.009647368071447997,0.19998156217019933,0.1999268560279373,0.19999988310660768,0.19996970880006737,3.7099058512737432e-19,8.108826741442375e-17,1.70512453925898e-21,7.602413010731516e-30,3.687693286057727e-05,3.745824255817042e-11,5.135771236333225e-13,3.029053066481289e-05,7.314327766817876e-05,1.175230295364691e-07,6.309071027124041e-11,9.337040689048539e-14,1.5667232982944526e-12,7.71289937579102e-21,5.511183149184001e-15,8.633463948426123e-21,8.220894438566387e-22,2.9138375591458146e-20,1.4677869354724232e-24,7.022457085184528e-16,7.208984743263511e-22,4.112508100813446e-23,6.860599274449954e-21,3.3099818792361494e-22,3.5465375123130035e-25,2.7914286467679255e-28,1.1578953237013109e-28,6.758246844572765e-27,2.5639703140926227e-26,1.1751971812254315e-23,3.7654643534626015e-30,1.271917909285096e-29,5.356291435281809e-29
4.9954441506917965e-11,0.0033257888,0.2,0.0,0.009646895584229357,0.1999814836462774,0.19992654372973637,0.19999988310659544,0.19996970566444694,3.7733736916599844e-19,8.228049819211981e-17,1.754364536202246e-21,7.871611241368783e-30,3.703399305022988e-05,3.7265590558083345e-11,5.18483429101196e-13,3.029365966836842e-05,7.34555681884636e-05,1.1752983938074662e-07,6.396667548528845e-11,9.377792492165679e-14,1.5733176346148642e-12,7.703716285015296e-21,5.575647685700378e-15,8.772064486654638e-21,-1.8918332925303383e-22,2.9920576199678865e-20,1.5320931295033136e-24,7.144172442668088e-16,7.486770908892926e-22,4.2701175949134533e-23,7.11607524529389e-21,3.4052182178436205e-22,3.7011118853919178e-25,2.930236821417822e-28,1.2091563429629693e-28,7.047631116398429e-27,2.6577692512794334e-26,1.2151596181053532e-23,3.9528129817170996e-30,1.3031785660480475e-29,5.533589474914724e-29
5.019849464790328e-11,0.0033257888,0.2,0.0,0.00964642392816689,0.19998140527376637,0.19992623184599306,0.1999998831069217,0.19996970264238642,3.8375941755547057e-19,8.34834496156144e-17,1.8047514115568025e-21,8.148909417234791e-30,3.719075046410971e-05,3.707540238785368e-11,5.234088600918527e-13,3.029667508520572e-05,7.376744421934958e-05,1.1753633503460018e-07,6.485008557795415e-11,9.418450087639877e-14,1.5798959936540703e-12,7.767997631563065e-21,5.640644248771539e-15,8.912304424453499e-21,-1.2431519953028e-22,3.07191058266278e-20,1.598821361635702e-24,7.267374793258732e-16,7.773571639625025e-22,4.433012024646926e-23,7.379498091264237e-21,3.502646701585856e-22,3.8614652827564396e-25,3.075076758750868e-28,1.2623617955196264e-28,7.348091927093603e-27,2.754425831436877e-26,1.2562380863666507e-23,4.148166962622916e-30,1.3350407525005875e-29,5.715712697297142e-29
5.044254778888859e-11,0.0033257888,0.2,0.0,0.009645953100452975,0.1999813270529751,0.19992592037614876,0.1999998831075778,0.19996969973102785,3.9025736862658336e-19,8.469700696625137e-17,1.856305964496498e-21,8.434512076081386e-30,3.734720448441993e-05,3.688762720058135e-11,5.283533678065548e-13,3.029957977337431e-05,7.407890631951017e-05,1.1754252522296264e-07,6.574095978786216e-11,9.459013669367583e-14,1.5864584563640443e-12,8.031752449548668e-21,5.706179946636438e-15,9.054209405213831e-21,2.105633467698079e-22,3.15342325907354e-20,1.6680480289292357e-24,7.392079421924869e-16,8.069627566429089e-22,4.6013413532680784e-23,7.65106709445247e-21,3.602307626499703e-22,4.027779312857116e-25,3.2261733135308332e-28,1.3175736336974113e-28,7.659999995287925e-27,2.8540096395610427e-26,1.2984577227953237e-23,4.3518124082331156e-30,1.3675045056133137e-29,5.902769837586617e-29
5.0686600929873906e-11,0.0033257888,0.2,0.0,0.00964548309834359,0.19998124898420844,0.19992560931964556,0.19999988310855513,0.19996969692758385,3.9683186612655436e-19,8.592164074680756e-17,1.9090492768394194e-21,8.72862821777156e-30,3.750335450132439e-05,3.670221549163566e-11,5.333169038599196e-13,3.0302376520414523e-05,7.438995504679712e-05,1.1754841843374568e-07,6.663931719228252e-11,9.499483427097776e-14,1.593005102727491e-12,8.07275494595296e-21,5.772261924862718e-15,9.197792451674377e-21,3.0340329040169963e-24,3.236622567628945e-20,1.7398514821708807e-24,7.518301840524181e-16,8.37518454500438e-22,4.7752590713295706e-23,7.930985424897212e-21,3.7042420767333657e-22,4.200240296856031e-25,3.383758387266812e-28,1.3748554458278915e-28,7.983736534652283e-27,2.956591562083955e-26,1.3418441337428503e-23,4.5640437457878056e-30,1.4005676411213945e-29,6.094867169964759e-29
5.093065407085922e-11,0.0033257888,0.2,0.0,0.00964501391915658,0.19998117106776725,0.19992529867592645,0.19999988310984537,0.19996969422933555,4.034835621366362e-19,8.71571955315888e-17,1.9630027337416426e-21,9.031471055308683e-30,3.76591999129577e-05,3.651911906479847e-11,5.382994200532848e-13,3.0305068045096998e-05,7.470059095824423e-05,1.1755402292428273e-07,6.754517670743381e-11,9.539859546545175e-14,1.5995360117640223e-12,8.077913783303921e-21,5.838895818614482e-15,9.343068271225835e-21,3.5507350562190963e-23,3.321533812488714e-20,1.814312065245323e-24,7.646057788164584e-16,8.69049376653703e-22,4.954922137630543e-23,8.219460195670455e-21,3.808491519983518e-22,4.379039361902352e-25,3.548071110784242e-28,1.4342724918056517e-28,8.319693495643377e-27,3.0622438016557143e-26,1.3864234233224493e-23,4.785163911357247e-30,1.434249897022909e-29,6.292114824393843e-29
5.1174707211844534e-11,0.0033257888,0.2,0.0,0.009644545560269922,0.19998109330394837,0.1999249884444353,0.19999988311144057,0.19996969163363146,4.102131160524796e-19,8.840340532508533e-17,2.0181880232592443e-21,9.34325848200061e-30,3.7814740125411175e-05,3.6338290998812895e-11,5.433008684553458e-13,3.030765699911854e-05,7.501081461007071e-05,1.1755934672759622e-07,6.845855708880093e-11,9.58014220944195e-14,1.6060512615363347e-12,8.342653139135249e-21,5.9060884007277494e-15,9.490065940246399e-21,1.6044025849362125e-23,3.40818403679338e-20,1.89151215504799e-24,7.775363232116384e-16,9.015811858208618e-22,5.140491092927731e-23,8.51670252266906e-21,3.915098289593937e-22,4.564372588637143e-25,3.7193580314183823e-28,1.4958917429926915e-28,8.668273812724572e-27,3.1710398941487826e-26,1.4322221964498392e-23,5.015484547261126e-30,1.4685561018311943e-29,6.494628626564329e-29
5.141876035282985e-11,0.0033257888,0.2,0.0,0.009644078019120107,0.19998101569304472,0.19992467862461655,0.19999988311333286,0.19996968913788535,4.1702119458003874e-19,8.966071943695623e-17,2.0746271395535543e-21,9.664213077718298e-30,3.796997455272541e-05,3.615968561421316e-11,5.483212014058337e-13,3.031014596875642e-05,7.532062655768482e-05,1.1756439765849434e-07,6.937947693140496e-11,9.620331593570499e-14,1.6125509291623863e-12,8.451691265410133e-21,5.973846073535943e-15,9.63879946604095e-21,8.380206727746915e-23,3.496600051211717e-20,1.971536202017663e-24,7.90623436906319e-16,9.351400981895197e-22,5.332130131826955e-23,8.822927587229748e-21,4.024105500880404e-22,4.756441094661882e-25,3.89787330417811e-28,1.5597819218934062e-28,9.029891651560267e-27,3.2830547298145694e-26,1.479267558716176e-23,5.2553262044769266e-30,1.5034975182116615e-29,6.702520937041527e-29
5.166281349381516e-11,0.0033257888,0.2,0.0,0.009643611293200502,0.19998093823534524,0.1999243692159157,0.19999988311551456,0.19996968673957466,4.239084722607439e-19,9.092916312616896e-17,2.1323423846393523e-21,9.994561693498047e-30,3.8124902616884226e-05,3.5983258440517564e-11,5.533603714761665e-13,3.031253747648186e-05,7.563002735568723e-05,1.175691833195022e-07,7.030795467010474e-11,9.66042787289207e-14,1.6190350908246846e-12,8.412131337239794e-21,6.042175675731561e-15,9.789280624794905e-21,9.742274952213998e-24,3.5868095411880767e-20,2.0544707713618915e-24,8.038687626486207e-16,9.697528919467358e-22,5.530007126938591e-23,9.138354701649387e-21,4.13555646335272e-22,4.955451095943759e-25,4.083878886423191e-28,1.626013539997066e-28,9.404972662785986e-27,3.398364573985471e-26,1.527587104480829e-23,5.5050185498076936e-30,1.539080630356072e-29,6.915906737767496e-29
5.1906866634800476e-11,0.0033257888,0.2,0.0,0.009643145380059786,0.1999808609311349,0.199924060217779,0.19999988311797834,0.19996968443623947,4.30875631042736e-19,9.220834406882128e-17,2.1913563761694472e-21,1.0334536210025246e-29,3.8279523747803635e-05,3.580896618386682e-11,5.584183315053929e-13,3.031483398253365e-05,7.593901755787434e-05,1.1757371110663197e-07,7.124400857993697e-11,9.700431217616069e-14,1.6255038217772596e-12,8.648579950326027e-21,6.111083596196822e-15,9.941542302947381e-21,7.262655383305256e-23,3.6788398657445955e-20,2.1404045849898602e-24,8.172739663563086e-16,1.0054469172640223e-21,5.734293742115905e-23,9.463207372878511e-21,4.249495525860941e-22,5.161614077408296e-25,4.277644736430439e-28,1.6946589375938308e-28,9.79395424061457e-27,3.517047087628197e-26,1.5772089257216016e-23,5.764900577219497e-30,1.5753185474977036e-29,7.134909008304801e-29
5.215091977578579e-11,0.0033257888,0.2,0.0,0.009642680277300412,0.19998078378069464,0.19992375162965334,0.19999988312071687,0.19996968222548006,4.37923360806594e-19,9.349861781837809e-17,2.251692055615285e-21,1.0684373673137495e-29,3.843383738332465e-05,3.563676669509697e-11,5.634950345607374e-13,3.0317037886453047e-05,7.624759771724164e-05,1.1757798821499562e-07,7.218765677640272e-11,9.740341794198337e-14,1.631957196355943e-12,8.832912015973823e-21,6.180576840609923e-15,1.009560060925275e-20,2.8533590253268426e-25,3.772719503977751e-20,2.2294285641343496e-24,8.308407371865524e-16,1.0422501089895194e-21,5.945165480734252e-23,9.797713366487888e-21,4.36596812412884e-22,5.375146904618303e-25,4.47944901639151e-28,1.7657923238487288e-28,1.0197285785956817e-26,3.639181348245691e-26,1.6281616505005646e-23,6.035320823081248e-30,1.6122175336106778e-29,7.359647356825132e-29
5.2394972916771104e-11,0.0033257888,0.2,0.0,0.009642215982577104,0.19998070678430158,0.19992344345098662,0.19999988312372327,0.19996968010495642,4.450523589153467e-19,9.480021365240015e-17,2.313372677843801e-21,1.1044315411266945e-29,3.858784296920157e-05,3.5466618938330236e-11,5.685904339743641e-13,3.031915152858066e-05,7.655576838598685e-05,1.1758202164426527e-07,7.313891721576403e-11,9.780159765482567e-14,1.6383952879896054e-12,8.773982007366927e-21,6.250661890821103e-15,1.0251462852821193e-20,9.96850498950623e-23,3.86847652064929e-20,2.3216358726394662e-24,8.445707876058525e-16,1.0801909962983577e-21,6.16280174231256e-23,1.0142104771499176e-20,4.48501959730634e-22,5.596271861648029e-25,4.689578299840822e-28,1.8394898162603909e-28,1.061542897499874e-26,3.764847868633622e-26,1.6804744375551023e-23,6.316637585174656e-30,1.6497912011836356e-29,7.590241559530667e-29
5.263902605775642e-11,0.0033257888,0.2,0.0,0.009641752493595418,0.19998062994222884,0.1999231356812274,0.1999998831269906,0.1999696780723858,4.522633309107299e-19,9.611267614852729e-17,2.376421829675625e-21,1.1414608024188871e-29,3.87415399590946e-05,3.529848296006102e-11,5.73704483291128e-13,3.032117719151658e-05,7.686353011551308e-05,1.1758581820398497e-07,7.409780769539991e-11,9.819885290805508e-14,1.6448181692089136e-12,8.954911968985733e-21,6.321346001319021e-15,1.0409165828986435e-20,-2.8375469059563513e-23,3.9661403299421324e-20,2.4171219609328328e-24,8.584658534631354e-16,1.1192987121992459e-21,6.387385896013083e-23,1.0496618066941593e-20,4.606696330475934e-22,5.825216835663984e-25,4.908327783431944e-28,1.9158294846513351e-28,1.1048858030992144e-26,3.8941286179321494e-26,1.734176966186352e-23,6.609219146180099e-30,1.6880447055303557e-29,7.82682157916018e-29
